[17:10:58.663] [INFO   ] thread main starting.
[17:10:58.670] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:10:58.672] [SEVERE ] configuration file was loaded from resources directory.
[17:10:59.147] [INFO   ] thread dealer starting.
[17:10:59.148] [INFO   ] thread dealer starting.
[17:10:59.150] [INFO   ] thread Thread-0 starting.
[17:10:59.150] [INFO   ] thread Thread-1 starting.
[17:11:03.897] [SEVERE ] updating countdown to 16635
[17:11:04.010] [SEVERE ] updating countdown to 16522
[17:11:04.010] [SEVERE ] updating countdown to 16522
[17:11:04.120] [SEVERE ] updating countdown to 16412
[17:11:04.120] [SEVERE ] updating countdown to 16412
[17:11:04.232] [SEVERE ] updating countdown to 16300
[17:11:04.232] [SEVERE ] updating countdown to 16300
[17:11:04.344] [SEVERE ] updating countdown to 16188
[17:11:04.344] [SEVERE ] updating countdown to 16188
[17:11:04.454] [SEVERE ] updating countdown to 16078
[17:11:04.454] [SEVERE ] updating countdown to 16078
[17:11:04.565] [SEVERE ] updating countdown to 15967
[17:11:04.565] [SEVERE ] updating countdown to 15967
[17:11:04.676] [SEVERE ] updating countdown to 15856
[17:11:04.676] [SEVERE ] updating countdown to 15856
[17:11:04.787] [SEVERE ] updating countdown to 15745
[17:11:04.788] [SEVERE ] updating countdown to 15744
[17:11:04.898] [SEVERE ] updating countdown to 15634
[17:11:04.898] [SEVERE ] updating countdown to 15634
[17:11:05.008] [SEVERE ] updating countdown to 15524
[17:11:05.008] [SEVERE ] updating countdown to 15524
[17:11:05.115] [SEVERE ] updating countdown to 15417
[17:11:05.115] [SEVERE ] updating countdown to 15417
[17:11:05.224] [SEVERE ] updating countdown to 15308
[17:11:05.224] [SEVERE ] updating countdown to 15308
[17:11:05.335] [SEVERE ] updating countdown to 15197
[17:11:05.335] [SEVERE ] updating countdown to 15197
[17:11:05.446] [SEVERE ] updating countdown to 15086
[17:11:05.446] [SEVERE ] updating countdown to 15086
[17:11:05.557] [SEVERE ] updating countdown to 14975
[17:11:05.557] [SEVERE ] updating countdown to 14975
[17:11:05.666] [SEVERE ] updating countdown to 14866
[17:11:05.666] [SEVERE ] updating countdown to 14866
[17:11:05.776] [SEVERE ] updating countdown to 14756
[17:11:05.776] [SEVERE ] updating countdown to 14756
[17:11:05.885] [SEVERE ] updating countdown to 14647
[17:11:05.885] [SEVERE ] updating countdown to 14647
[17:11:05.993] [SEVERE ] updating countdown to 14539
[17:11:05.993] [SEVERE ] updating countdown to 14539
[17:11:06.104] [SEVERE ] updating countdown to 14428
[17:11:06.104] [SEVERE ] updating countdown to 14428
[17:11:06.215] [SEVERE ] updating countdown to 14317
[17:11:06.215] [SEVERE ] updating countdown to 14317
[17:11:06.326] [SEVERE ] updating countdown to 14206
[17:11:06.326] [SEVERE ] updating countdown to 14206
[17:11:06.436] [SEVERE ] updating countdown to 14096
[17:11:06.436] [SEVERE ] updating countdown to 14096
[17:11:06.547] [SEVERE ] updating countdown to 13985
[17:11:06.547] [SEVERE ] updating countdown to 13985
[17:11:06.657] [SEVERE ] updating countdown to 13875
[17:11:06.657] [SEVERE ] updating countdown to 13875
[17:11:06.767] [SEVERE ] updating countdown to 13765
[17:11:06.767] [SEVERE ] updating countdown to 13765
[17:11:06.876] [SEVERE ] updating countdown to 13656
[17:11:06.876] [SEVERE ] updating countdown to 13656
[17:11:06.987] [SEVERE ] updating countdown to 13545
[17:11:06.987] [SEVERE ] updating countdown to 13545
[17:11:07.099] [SEVERE ] updating countdown to 13433
[17:11:07.099] [SEVERE ] updating countdown to 13433
[17:11:07.209] [SEVERE ] updating countdown to 13323
[17:11:07.209] [SEVERE ] updating countdown to 13323
[17:11:07.320] [SEVERE ] updating countdown to 13212
[17:11:07.320] [SEVERE ] updating countdown to 13212
[17:11:07.430] [SEVERE ] updating countdown to 13102
[17:11:07.430] [SEVERE ] updating countdown to 13102
[17:11:07.537] [SEVERE ] updating countdown to 12995
[17:11:07.538] [SEVERE ] updating countdown to 12994
[17:11:07.648] [SEVERE ] updating countdown to 12884
[17:11:07.648] [SEVERE ] updating countdown to 12884
[17:11:07.758] [SEVERE ] updating countdown to 12774
[17:11:07.758] [SEVERE ] updating countdown to 12774
[17:11:07.867] [SEVERE ] updating countdown to 12665
[17:11:07.867] [SEVERE ] updating countdown to 12665
[17:11:07.976] [SEVERE ] updating countdown to 12556
[17:11:07.976] [SEVERE ] updating countdown to 12556
[17:11:08.084] [SEVERE ] updating countdown to 12448
[17:11:08.084] [SEVERE ] updating countdown to 12448
[17:11:08.192] [SEVERE ] updating countdown to 12340
[17:11:08.192] [SEVERE ] updating countdown to 12340
[17:11:08.303] [SEVERE ] updating countdown to 12229
[17:11:08.303] [SEVERE ] updating countdown to 12229
[17:11:08.415] [SEVERE ] updating countdown to 12117
[17:11:08.415] [SEVERE ] updating countdown to 12117
[17:11:08.527] [SEVERE ] updating countdown to 12005
[17:11:08.527] [SEVERE ] updating countdown to 12005
[17:11:08.637] [SEVERE ] updating countdown to 11895
[17:11:08.637] [SEVERE ] updating countdown to 11895
[17:11:08.748] [SEVERE ] updating countdown to 11784
[17:11:08.748] [SEVERE ] updating countdown to 11784
[17:11:08.860] [SEVERE ] updating countdown to 11672
[17:11:08.860] [SEVERE ] updating countdown to 11672
[17:11:08.971] [SEVERE ] updating countdown to 11561
[17:11:08.971] [SEVERE ] updating countdown to 11561
[17:11:09.080] [SEVERE ] updating countdown to 11452
[17:11:09.080] [SEVERE ] updating countdown to 11452
[17:11:09.191] [SEVERE ] updating countdown to 11341
[17:11:09.191] [SEVERE ] updating countdown to 11341
[17:11:09.302] [SEVERE ] updating countdown to 11230
[17:11:09.302] [SEVERE ] updating countdown to 11230
[17:11:09.412] [SEVERE ] updating countdown to 11120
[17:11:09.412] [SEVERE ] updating countdown to 11120
[17:11:09.523] [SEVERE ] updating countdown to 11009
[17:11:09.523] [SEVERE ] updating countdown to 11009
[17:11:09.634] [SEVERE ] updating countdown to 10898
[17:11:09.635] [SEVERE ] updating countdown to 10897
[17:11:09.745] [SEVERE ] updating countdown to 10787
[17:11:09.745] [SEVERE ] updating countdown to 10787
[17:11:09.854] [SEVERE ] updating countdown to 10678
[17:11:09.854] [SEVERE ] updating countdown to 10678
[17:11:09.965] [SEVERE ] updating countdown to 10567
[17:11:09.965] [SEVERE ] updating countdown to 10567
[17:11:10.076] [SEVERE ] updating countdown to 10456
[17:11:10.076] [SEVERE ] updating countdown to 10456
[17:11:10.187] [SEVERE ] updating countdown to 10345
[17:11:10.187] [SEVERE ] updating countdown to 10345
[17:11:10.295] [SEVERE ] updating countdown to 10237
[17:11:10.295] [SEVERE ] updating countdown to 10237
[17:11:10.404] [SEVERE ] updating countdown to 10128
[17:11:10.404] [SEVERE ] updating countdown to 10128
[17:11:10.516] [SEVERE ] updating countdown to 10016
[17:11:10.516] [SEVERE ] updating countdown to 10016
[17:11:10.626] [SEVERE ] updating countdown to 9906
[17:11:10.627] [SEVERE ] updating countdown to 9905
[17:11:10.737] [SEVERE ] updating countdown to 9795
[17:11:10.737] [SEVERE ] updating countdown to 9795
[17:11:10.849] [SEVERE ] updating countdown to 9683
[17:11:10.849] [SEVERE ] updating countdown to 9683
[17:11:10.958] [SEVERE ] updating countdown to 9574
[17:11:10.958] [SEVERE ] updating countdown to 9574
[17:11:11.070] [SEVERE ] updating countdown to 9462
[17:11:11.070] [SEVERE ] updating countdown to 9462
[17:11:11.180] [SEVERE ] updating countdown to 9352
[17:11:11.180] [SEVERE ] updating countdown to 9352
[17:11:11.291] [SEVERE ] updating countdown to 9241
[17:11:11.291] [SEVERE ] updating countdown to 9241
[17:11:11.400] [SEVERE ] updating countdown to 9132
[17:11:11.400] [SEVERE ] updating countdown to 9132
[17:11:11.510] [SEVERE ] updating countdown to 9022
[17:11:11.510] [SEVERE ] updating countdown to 9022
[17:11:11.620] [SEVERE ] updating countdown to 8912
[17:11:11.621] [SEVERE ] updating countdown to 8911
[17:11:11.731] [SEVERE ] updating countdown to 8801
[17:11:11.731] [SEVERE ] updating countdown to 8801
[17:11:11.840] [SEVERE ] updating countdown to 8692
[17:11:11.840] [SEVERE ] updating countdown to 8692
[17:11:11.950] [SEVERE ] updating countdown to 8582
[17:11:11.950] [SEVERE ] updating countdown to 8582
[17:11:12.060] [SEVERE ] updating countdown to 8472
[17:11:12.060] [SEVERE ] updating countdown to 8472
[17:11:12.169] [SEVERE ] updating countdown to 8363
[17:11:12.169] [SEVERE ] updating countdown to 8363
[17:11:12.279] [SEVERE ] updating countdown to 8253
[17:11:12.279] [SEVERE ] updating countdown to 8253
[17:11:12.389] [SEVERE ] updating countdown to 8143
[17:11:12.389] [SEVERE ] updating countdown to 8143
[17:11:12.497] [SEVERE ] updating countdown to 8035
[17:11:12.497] [SEVERE ] updating countdown to 8035
[17:11:12.606] [SEVERE ] updating countdown to 7926
[17:11:12.606] [SEVERE ] updating countdown to 7926
[17:11:12.717] [SEVERE ] updating countdown to 7815
[17:11:12.717] [SEVERE ] updating countdown to 7815
[17:11:12.826] [SEVERE ] updating countdown to 7706
[17:11:12.826] [SEVERE ] updating countdown to 7706
[17:11:12.935] [SEVERE ] updating countdown to 7597
[17:11:12.935] [SEVERE ] updating countdown to 7597
[17:11:13.045] [SEVERE ] updating countdown to 7487
[17:11:13.045] [SEVERE ] updating countdown to 7487
[17:11:13.153] [SEVERE ] updating countdown to 7379
[17:11:13.153] [SEVERE ] updating countdown to 7379
[17:11:13.264] [SEVERE ] updating countdown to 7268
[17:11:13.264] [SEVERE ] updating countdown to 7268
[17:11:13.375] [SEVERE ] updating countdown to 7157
[17:11:13.375] [SEVERE ] updating countdown to 7157
[17:11:13.486] [SEVERE ] updating countdown to 7046
[17:11:13.486] [SEVERE ] updating countdown to 7046
[17:11:13.597] [SEVERE ] updating countdown to 6935
[17:11:13.598] [SEVERE ] updating countdown to 6934
[17:11:13.707] [SEVERE ] updating countdown to 6825
[17:11:13.707] [SEVERE ] updating countdown to 6825
[17:11:13.817] [SEVERE ] updating countdown to 6715
[17:11:13.817] [SEVERE ] updating countdown to 6715
[17:11:13.928] [SEVERE ] updating countdown to 6604
[17:11:13.928] [SEVERE ] updating countdown to 6604
[17:11:14.039] [SEVERE ] updating countdown to 6493
[17:11:14.039] [SEVERE ] updating countdown to 6493
[17:11:14.150] [SEVERE ] updating countdown to 6382
[17:11:14.150] [SEVERE ] updating countdown to 6382
[17:11:14.261] [SEVERE ] updating countdown to 6271
[17:11:14.261] [SEVERE ] updating countdown to 6271
[17:11:14.372] [SEVERE ] updating countdown to 6160
[17:11:14.372] [SEVERE ] updating countdown to 6160
[17:11:14.482] [SEVERE ] updating countdown to 6050
[17:11:14.482] [SEVERE ] updating countdown to 6050
[17:11:14.593] [SEVERE ] updating countdown to 5939
[17:11:14.593] [SEVERE ] updating countdown to 5939
[17:11:14.700] [SEVERE ] updating countdown to 5832
[17:11:14.700] [SEVERE ] updating countdown to 5832
[17:11:14.811] [SEVERE ] updating countdown to 5721
[17:11:14.812] [SEVERE ] updating countdown to 5720
[17:11:14.923] [SEVERE ] updating countdown to 5609
[17:11:14.923] [SEVERE ] updating countdown to 5609
[17:11:15.034] [SEVERE ] updating countdown to 5498
[17:11:15.034] [SEVERE ] updating countdown to 5498
[17:11:15.145] [SEVERE ] updating countdown to 5387
[17:11:15.145] [SEVERE ] updating countdown to 5387
[17:11:15.256] [SEVERE ] updating countdown to 5276
[17:11:15.256] [SEVERE ] updating countdown to 5276
[17:11:15.368] [SEVERE ] updating countdown to 5164
[17:11:15.368] [SEVERE ] updating countdown to 5164
[17:11:15.478] [SEVERE ] updating countdown to 5054
[17:11:15.478] [SEVERE ] updating countdown to 5054
[17:11:16.272] [SEVERE ] key 65 was pressed by player 1
[17:11:16.273] [SEVERE ] player 1 placing token on slot 4
[17:11:16.726] [SEVERE ] key 70 was pressed by player 1
[17:11:16.726] [SEVERE ] player 1 placing token on slot 7
[17:11:17.276] [SEVERE ] key 86 was pressed by player 1
[17:11:17.276] [SEVERE ] player 1 placing token on slot 11
[17:11:17.277] [INFO   ] remove  in the table step 1
[17:11:17.277] [INFO   ] remove  in the table step 2
[17:11:17.277] [SEVERE ] removing player 1 token from slot 4
[17:11:17.385] [SEVERE ] removing card from slot 4
[17:11:17.385] [SEVERE ] removing player 1 token from slot 7
[17:11:17.495] [SEVERE ] removing card from slot 7
[17:11:17.495] [SEVERE ] removing player 1 token from slot 11
[17:11:17.607] [SEVERE ] removing card from slot 11
[17:11:17.607] [SEVERE ] setting player 1 score to 1
[17:11:17.608] [SEVERE ] setting player 1 freeze to 0
[17:11:17.719] [SEVERE ] placing card 13 in slot 4
[17:11:17.829] [SEVERE ] placing card 34 in slot 7
[17:11:17.940] [SEVERE ] placing card 37 in slot 11
[17:11:17.940] [SEVERE ] updating countdown to 20000
[17:11:18.050] [SEVERE ] updating countdown to 19940
[17:11:18.050] [SEVERE ] updating countdown to 19940
[17:11:18.162] [SEVERE ] updating countdown to 19828
[17:11:18.162] [SEVERE ] updating countdown to 19828
[17:11:18.273] [SEVERE ] updating countdown to 19717
[17:11:18.273] [SEVERE ] updating countdown to 19717
[17:11:18.384] [SEVERE ] updating countdown to 19606
[17:11:18.384] [SEVERE ] updating countdown to 19606
[17:11:18.494] [SEVERE ] updating countdown to 19496
[17:11:18.494] [SEVERE ] updating countdown to 19496
[17:11:18.605] [SEVERE ] updating countdown to 19385
[17:11:18.605] [SEVERE ] updating countdown to 19385
[17:11:18.715] [SEVERE ] updating countdown to 19275
[17:11:18.715] [SEVERE ] updating countdown to 19275
[17:11:18.826] [SEVERE ] updating countdown to 19164
[17:11:18.826] [SEVERE ] updating countdown to 19164
[17:11:18.935] [SEVERE ] updating countdown to 19055
[17:11:18.935] [SEVERE ] updating countdown to 19055
[17:11:19.042] [SEVERE ] updating countdown to 18948
[17:11:19.042] [SEVERE ] updating countdown to 18948
[17:11:19.152] [SEVERE ] updating countdown to 18838
[17:11:19.152] [SEVERE ] updating countdown to 18838
[17:11:19.263] [SEVERE ] updating countdown to 18727
[17:11:19.263] [SEVERE ] updating countdown to 18727
[17:11:19.373] [SEVERE ] updating countdown to 18617
[17:11:19.373] [SEVERE ] updating countdown to 18617
[17:11:19.483] [SEVERE ] updating countdown to 18507
[17:11:19.483] [SEVERE ] updating countdown to 18507
[17:11:19.594] [SEVERE ] updating countdown to 18396
[17:11:19.594] [SEVERE ] updating countdown to 18396
[17:11:19.705] [SEVERE ] updating countdown to 18285
[17:11:19.705] [SEVERE ] updating countdown to 18285
[17:11:19.816] [SEVERE ] updating countdown to 18174
[17:11:19.816] [SEVERE ] updating countdown to 18174
[17:11:19.927] [SEVERE ] updating countdown to 18063
[17:11:19.927] [SEVERE ] updating countdown to 18063
[17:11:20.039] [SEVERE ] updating countdown to 17951
[17:11:20.041] [SEVERE ] updating countdown to 17949
[17:11:20.149] [SEVERE ] updating countdown to 17841
[17:11:20.149] [SEVERE ] updating countdown to 17841
[17:11:20.260] [SEVERE ] updating countdown to 17730
[17:11:20.260] [SEVERE ] updating countdown to 17730
[17:11:20.371] [SEVERE ] updating countdown to 17619
[17:11:20.371] [SEVERE ] updating countdown to 17619
[17:11:20.483] [SEVERE ] updating countdown to 17507
[17:11:20.483] [SEVERE ] updating countdown to 17507
[17:11:20.593] [SEVERE ] updating countdown to 17397
[17:11:20.593] [SEVERE ] updating countdown to 17397
[17:11:20.704] [SEVERE ] updating countdown to 17286
[17:11:20.704] [SEVERE ] updating countdown to 17286
[17:11:20.814] [SEVERE ] updating countdown to 17176
[17:11:20.814] [SEVERE ] updating countdown to 17176
[17:11:20.926] [SEVERE ] updating countdown to 17064
[17:11:20.926] [SEVERE ] updating countdown to 17064
[17:11:21.037] [SEVERE ] updating countdown to 16953
[17:11:21.037] [SEVERE ] updating countdown to 16953
[17:11:21.145] [SEVERE ] updating countdown to 16845
[17:11:21.145] [SEVERE ] updating countdown to 16845
[17:11:21.252] [SEVERE ] updating countdown to 16738
[17:11:21.252] [SEVERE ] updating countdown to 16738
[17:11:21.363] [SEVERE ] updating countdown to 16627
[17:11:21.363] [SEVERE ] updating countdown to 16627
[17:11:21.476] [SEVERE ] updating countdown to 16514
[17:11:21.476] [SEVERE ] updating countdown to 16514
[17:11:21.586] [SEVERE ] updating countdown to 16404
[17:11:21.586] [SEVERE ] updating countdown to 16404
[17:11:21.698] [SEVERE ] updating countdown to 16292
[17:11:21.698] [SEVERE ] updating countdown to 16292
[17:11:21.809] [SEVERE ] updating countdown to 16181
[17:11:21.810] [SEVERE ] updating countdown to 16180
[17:11:21.920] [SEVERE ] updating countdown to 16070
[17:11:21.920] [SEVERE ] updating countdown to 16070
[17:11:22.031] [SEVERE ] updating countdown to 15959
[17:11:22.032] [SEVERE ] updating countdown to 15959
[17:11:22.141] [SEVERE ] updating countdown to 15849
[17:11:22.141] [SEVERE ] updating countdown to 15849
[17:11:22.252] [SEVERE ] updating countdown to 15738
[17:11:22.252] [SEVERE ] updating countdown to 15738
[17:11:22.363] [SEVERE ] updating countdown to 15627
[17:11:22.363] [SEVERE ] updating countdown to 15627
[17:11:22.474] [SEVERE ] updating countdown to 15516
[17:11:22.474] [SEVERE ] updating countdown to 15516
[17:11:22.582] [SEVERE ] updating countdown to 15408
[17:11:22.582] [SEVERE ] updating countdown to 15408
[17:11:22.694] [SEVERE ] updating countdown to 15296
[17:11:22.694] [SEVERE ] updating countdown to 15296
[17:11:22.806] [SEVERE ] updating countdown to 15184
[17:11:22.806] [SEVERE ] updating countdown to 15184
[17:11:22.917] [SEVERE ] updating countdown to 15073
[17:11:22.917] [SEVERE ] updating countdown to 15073
[17:11:23.028] [SEVERE ] updating countdown to 14962
[17:11:23.028] [SEVERE ] updating countdown to 14962
[17:11:23.139] [SEVERE ] updating countdown to 14851
[17:11:23.139] [SEVERE ] updating countdown to 14851
[17:11:23.250] [SEVERE ] updating countdown to 14740
[17:11:23.250] [SEVERE ] updating countdown to 14740
[17:11:23.359] [SEVERE ] updating countdown to 14631
[17:11:23.359] [SEVERE ] updating countdown to 14631
[17:11:23.468] [SEVERE ] updating countdown to 14522
[17:11:23.468] [SEVERE ] updating countdown to 14522
[17:11:23.579] [SEVERE ] updating countdown to 14411
[17:11:23.579] [SEVERE ] updating countdown to 14411
[17:11:23.688] [SEVERE ] updating countdown to 14302
[17:11:23.688] [SEVERE ] updating countdown to 14302
[17:11:23.799] [SEVERE ] updating countdown to 14191
[17:11:23.799] [SEVERE ] updating countdown to 14191
[17:11:23.909] [SEVERE ] updating countdown to 14081
[17:11:23.909] [SEVERE ] updating countdown to 14081
[17:11:24.019] [SEVERE ] updating countdown to 13971
[17:11:24.019] [SEVERE ] updating countdown to 13971
[17:11:24.129] [SEVERE ] updating countdown to 13861
[17:11:24.129] [SEVERE ] updating countdown to 13861
[17:11:24.241] [SEVERE ] updating countdown to 13749
[17:11:24.241] [SEVERE ] updating countdown to 13749
[17:11:24.353] [SEVERE ] updating countdown to 13637
[17:11:24.353] [SEVERE ] updating countdown to 13637
[17:11:24.465] [SEVERE ] updating countdown to 13525
[17:11:24.465] [SEVERE ] updating countdown to 13525
[17:11:24.575] [SEVERE ] updating countdown to 13415
[17:11:24.575] [SEVERE ] updating countdown to 13415
[17:11:24.686] [SEVERE ] updating countdown to 13304
[17:11:24.686] [SEVERE ] updating countdown to 13304
[17:11:24.797] [SEVERE ] updating countdown to 13193
[17:11:24.797] [SEVERE ] updating countdown to 13193
[17:11:24.907] [SEVERE ] updating countdown to 13083
[17:11:24.907] [SEVERE ] updating countdown to 13083
[17:11:25.018] [SEVERE ] updating countdown to 12972
[17:11:25.018] [SEVERE ] updating countdown to 12972
[17:11:25.129] [SEVERE ] updating countdown to 12861
[17:11:25.129] [SEVERE ] updating countdown to 12861
[17:11:25.240] [SEVERE ] updating countdown to 12750
[17:11:25.240] [SEVERE ] updating countdown to 12750
[17:11:25.350] [SEVERE ] updating countdown to 12640
[17:11:25.350] [SEVERE ] updating countdown to 12640
[17:11:25.461] [SEVERE ] updating countdown to 12529
[17:11:25.461] [SEVERE ] updating countdown to 12529
[17:11:25.570] [SEVERE ] updating countdown to 12420
[17:11:25.570] [SEVERE ] updating countdown to 12420
[17:11:25.681] [SEVERE ] updating countdown to 12309
[17:11:25.681] [SEVERE ] updating countdown to 12309
[17:11:25.793] [SEVERE ] updating countdown to 12197
[17:11:25.793] [SEVERE ] updating countdown to 12197
[17:11:25.904] [SEVERE ] updating countdown to 12086
[17:11:25.904] [SEVERE ] updating countdown to 12086
[17:11:26.014] [SEVERE ] updating countdown to 11976
[17:11:26.014] [SEVERE ] updating countdown to 11976
[17:11:26.125] [SEVERE ] updating countdown to 11865
[17:11:26.125] [SEVERE ] updating countdown to 11865
[17:11:26.236] [SEVERE ] updating countdown to 11754
[17:11:26.236] [SEVERE ] updating countdown to 11754
[17:11:26.347] [SEVERE ] updating countdown to 11643
[17:11:26.347] [SEVERE ] updating countdown to 11643
[17:11:26.459] [SEVERE ] updating countdown to 11531
[17:11:26.459] [SEVERE ] updating countdown to 11531
[17:11:26.570] [SEVERE ] updating countdown to 11420
[17:11:26.570] [SEVERE ] updating countdown to 11420
[17:11:26.681] [SEVERE ] updating countdown to 11309
[17:11:26.681] [SEVERE ] updating countdown to 11309
[17:11:26.791] [SEVERE ] updating countdown to 11199
[17:11:26.791] [SEVERE ] updating countdown to 11199
[17:11:26.901] [SEVERE ] updating countdown to 11089
[17:11:26.901] [SEVERE ] updating countdown to 11089
[17:11:27.012] [SEVERE ] updating countdown to 10978
[17:11:27.012] [SEVERE ] updating countdown to 10978
[17:11:27.123] [SEVERE ] updating countdown to 10867
[17:11:27.123] [SEVERE ] updating countdown to 10867
[17:11:27.235] [SEVERE ] updating countdown to 10755
[17:11:27.235] [SEVERE ] updating countdown to 10755
[17:11:27.345] [SEVERE ] updating countdown to 10645
[17:11:27.345] [SEVERE ] updating countdown to 10645
[17:11:27.455] [SEVERE ] updating countdown to 10535
[17:11:27.455] [SEVERE ] updating countdown to 10535
[17:11:27.565] [SEVERE ] updating countdown to 10425
[17:11:27.565] [SEVERE ] updating countdown to 10425
[17:11:27.672] [SEVERE ] updating countdown to 10318
[17:11:27.672] [SEVERE ] updating countdown to 10318
[17:11:27.782] [SEVERE ] updating countdown to 10208
[17:11:27.782] [SEVERE ] updating countdown to 10208
[17:11:27.892] [SEVERE ] updating countdown to 10098
[17:11:27.892] [SEVERE ] updating countdown to 10098
[17:11:28.004] [SEVERE ] updating countdown to 9986
[17:11:28.004] [SEVERE ] updating countdown to 9986
[17:11:28.115] [SEVERE ] updating countdown to 9875
[17:11:28.115] [SEVERE ] updating countdown to 9875
[17:11:28.226] [SEVERE ] updating countdown to 9764
[17:11:28.226] [SEVERE ] updating countdown to 9764
[17:11:28.337] [SEVERE ] updating countdown to 9653
[17:11:28.337] [SEVERE ] updating countdown to 9653
[17:11:28.448] [SEVERE ] updating countdown to 9542
[17:11:28.448] [SEVERE ] updating countdown to 9542
[17:11:28.559] [SEVERE ] updating countdown to 9431
[17:11:28.559] [SEVERE ] updating countdown to 9431
[17:11:28.669] [SEVERE ] updating countdown to 9321
[17:11:28.669] [SEVERE ] updating countdown to 9321
[17:11:28.781] [SEVERE ] updating countdown to 9209
