[15:29:17.419] [INFO   ] thread main starting.
[15:29:17.436] [SEVERE ] cannot read configuration file config.properties trying from resources.
[15:29:17.440] [SEVERE ] configuration file was loaded from resources directory.
[15:29:18.421] [INFO   ] thread dealer starting.
[15:29:18.423] [INFO   ] thread dealer starting.
[15:29:18.424] [INFO   ] thread Thread-0 starting.
[15:29:18.426] [INFO   ] creat AI step 1 
[15:29:18.427] [INFO   ] thread computer-0 starting.
[15:29:18.427] [INFO   ] creat AI step 2 
[15:29:18.428] [INFO   ] thread Thread-0wip1
[15:29:18.428] [INFO   ] creat AI step 3 
[15:29:18.429] [INFO   ] thread Thread-1 starting.
[15:29:18.428] [INFO   ] thread Thread-0wip2
[15:29:18.432] [INFO   ] thread Thread-0wip3
[15:29:18.432] [INFO   ] thread Thread-0wip4
[15:29:18.432] [INFO   ] creat AI step 7 
[15:29:18.433] [INFO   ] AI key pressed step 1 
[15:29:18.434] [INFO   ] AI key pressed step 2 
[15:29:18.434] [INFO   ] KP step 1computer-0
[15:29:18.434] [INFO   ] KP step 10computer-0
[15:29:18.435] [INFO   ] AI key pressed step 3, random slot: 11
[15:29:18.435] [INFO   ] creat AI step 8 
[15:29:18.435] [INFO   ] creat AI step 9 
[15:29:18.436] [INFO   ] thread Thread-0wip5
[15:29:18.435] [INFO   ] creat AI step 1 
[15:29:18.436] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:18.437] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:18.437] [INFO   ] creat AI step 10 
[15:29:18.436] [INFO   ] thread computer-1 starting.
[15:29:18.437] [INFO   ] creat AI step 11 
[15:29:18.437] [INFO   ] creat AI step 2 
[15:29:18.438] [INFO   ] creat AI step 3 
[15:29:18.438] [INFO   ] creat AI step 3 
[15:29:18.438] [INFO   ] thread Thread-1wip1
[15:29:18.438] [INFO   ] creat AI step 7 
[15:29:18.439] [INFO   ] thread Thread-1wip2
[15:29:18.439] [SEVERE ] updating countdown to 60000
[15:29:18.439] [INFO   ] creat AI step 7 
[15:29:18.440] [INFO   ] AI key pressed step 1 
[15:29:18.440] [INFO   ] AI key pressed step 2 
[15:29:18.440] [INFO   ] KP step 1computer-0
[15:29:18.440] [INFO   ] thread Thread-1wip3
[15:29:18.441] [INFO   ] thread Thread-1wip4
[15:29:18.439] [INFO   ] AI key pressed step 1 
[15:29:18.441] [INFO   ] KP step 10computer-0
[15:29:18.442] [INFO   ] AI key pressed step 2 
[15:29:18.442] [INFO   ] AI key pressed step 3, random slot: 8
[15:29:18.443] [INFO   ] KP step 1computer-1
[15:29:18.443] [INFO   ] creat AI step 8 
[15:29:18.443] [INFO   ] creat AI step 9 
[15:29:18.444] [INFO   ] thread Thread-0wip1
[15:29:18.443] [INFO   ] KP step 10computer-1
[15:29:18.444] [INFO   ] thread Thread-0wip2
[15:29:18.448] [INFO   ] thread Thread-0wip3
[15:29:18.447] [INFO   ] AI key pressed step 3, random slot: 2
[15:29:18.448] [INFO   ] thread Thread-0wip4
[15:29:18.448] [INFO   ] creat AI step 10 
[15:29:18.448] [INFO   ] creat AI step 11 
[15:29:18.448] [INFO   ] creat AI step 8 
[15:29:18.448] [INFO   ] creat AI step 3 
[15:29:18.450] [INFO   ] creat AI step 9 
[15:29:18.450] [INFO   ] creat AI step 7 
[15:29:18.451] [INFO   ] AI key pressed step 1 
[15:29:18.451] [INFO   ] AI key pressed step 2 
[15:29:18.451] [INFO   ] KP step 1computer-0
[15:29:18.452] [INFO   ] KP step 10computer-0
[15:29:18.452] [INFO   ] AI key pressed step 3, random slot: 9
[15:29:18.452] [INFO   ] creat AI step 8 
[15:29:18.452] [INFO   ] creat AI step 9 
[15:29:18.452] [INFO   ] thread Thread-0wip5
[15:29:18.453] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:18.453] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:18.453] [INFO   ] creat AI step 10 
[15:29:18.453] [INFO   ] creat AI step 11 
[15:29:18.453] [INFO   ] creat AI step 3 
[15:29:18.454] [INFO   ] creat AI step 7 
[15:29:18.454] [INFO   ] AI key pressed step 1 
[15:29:18.454] [INFO   ] AI key pressed step 2 
[15:29:18.454] [INFO   ] KP step 1computer-0
[15:29:18.454] [INFO   ] KP step 10computer-0
[15:29:18.454] [INFO   ] thread Thread-1wip5
[15:29:18.454] [INFO   ] AI key pressed step 3, random slot: 3
[15:29:18.455] [INFO   ] creat AI step 8 
[15:29:18.455] [INFO   ] creat AI step 9 
[15:29:18.456] [INFO   ] thread Thread-0wip1
[15:29:18.456] [INFO   ] thread Thread-0wip2
[15:29:18.457] [INFO   ] thread Thread-0wip3
[15:29:18.457] [INFO   ] thread Thread-0wip4
[15:29:18.455] [INFO   ] thread Thread-1 after  synchronize on dealer.
[15:29:18.457] [INFO   ] creat AI step 10 
[15:29:18.458] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:18.458] [INFO   ] creat AI step 11 
[15:29:18.459] [INFO   ] creat AI step 10 
[15:29:18.459] [INFO   ] creat AI step 3 
[15:29:18.459] [INFO   ] creat AI step 11 
[15:29:18.460] [INFO   ] creat AI step 7 
[15:29:18.460] [INFO   ] creat AI step 3 
[15:29:18.460] [INFO   ] AI key pressed step 1 
[15:29:18.460] [INFO   ] creat AI step 7 
[15:29:18.460] [INFO   ] AI key pressed step 2 
[15:29:18.461] [INFO   ] AI key pressed step 1 
[15:29:18.461] [INFO   ] KP step 1computer-0
[15:29:18.461] [INFO   ] AI key pressed step 2 
[15:29:18.461] [INFO   ] KP step 10computer-0
[15:29:18.462] [INFO   ] AI key pressed step 3, random slot: 5
[15:29:18.462] [INFO   ] creat AI step 8 
[15:29:18.462] [INFO   ] creat AI step 9 
[15:29:18.462] [INFO   ] thread Thread-0wip5
[15:29:18.462] [INFO   ] KP step 1computer-1
[15:29:18.463] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:18.463] [INFO   ] KP step 10computer-1
[15:29:18.463] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:18.464] [INFO   ] AI key pressed step 3, random slot: 2
[15:29:18.464] [INFO   ] creat AI step 8 
[15:29:18.464] [INFO   ] creat AI step 10 
[15:29:18.464] [INFO   ] creat AI step 9 
[15:29:18.464] [INFO   ] creat AI step 11 
[15:29:18.465] [INFO   ] creat AI step 3 
[15:29:18.465] [INFO   ] creat AI step 7 
[15:29:18.466] [INFO   ] AI key pressed step 1 
[15:29:18.465] [INFO   ] thread Thread-1wip1
[15:29:18.466] [INFO   ] AI key pressed step 2 
[15:29:18.467] [INFO   ] KP step 1computer-0
[15:29:18.467] [INFO   ] KP step 10computer-0
[15:29:18.466] [INFO   ] thread Thread-1wip2
[15:29:18.467] [INFO   ] AI key pressed step 3, random slot: 1
[15:29:18.468] [INFO   ] creat AI step 8 
[15:29:18.468] [INFO   ] creat AI step 9 
[15:29:18.468] [INFO   ] thread Thread-0wip1
[15:29:18.468] [INFO   ] thread Thread-0wip2
[15:29:18.468] [INFO   ] thread Thread-0wip3
[15:29:18.468] [INFO   ] thread Thread-0wip4
[15:29:18.468] [INFO   ] creat AI step 10 
[15:29:18.470] [INFO   ] creat AI step 11 
[15:29:18.470] [INFO   ] creat AI step 3 
[15:29:18.470] [INFO   ] creat AI step 7 
[15:29:18.467] [INFO   ] thread Thread-1wip3
[15:29:18.470] [INFO   ] AI key pressed step 1 
[15:29:18.471] [INFO   ] AI key pressed step 2 
[15:29:18.471] [INFO   ] KP step 1computer-0
[15:29:18.470] [INFO   ] thread Thread-1wip4
[15:29:18.471] [INFO   ] KP step 10computer-0
[15:29:18.473] [INFO   ] AI key pressed step 3, random slot: 0
[15:29:18.473] [INFO   ] creat AI step 8 
[15:29:18.473] [INFO   ] creat AI step 9 
[15:29:18.473] [INFO   ] thread Thread-0wip5
[15:29:18.473] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:18.474] [INFO   ] thread Thread-0 before notify synchronize on dealer.
