[10:48:20.581] [INFO   ] thread main starting.
[10:48:21.931] [INFO   ] creat AI step 11 
[10:48:21.931] [INFO   ] creat AI step 3 
[10:48:21.932] [INFO   ] creat AI step 7 
[10:48:21.932] [INFO   ] AI key pressed step 1 
[10:48:21.932] [INFO   ] AI key pressed step 2 
[10:48:21.931] [INFO   ] KP step 10computer-1
[10:48:21.932] [INFO   ] KP step 1computer-0
[10:48:21.934] [INFO   ] AI key pressed step 3, random slot: 2
[10:48:21.935] [INFO   ] KP step 10computer-0
[10:48:21.937] [INFO   ] creat AI step 8 
[10:48:21.937] [INFO   ] AI key pressed step 3, random slot: 5
[10:48:21.937] [INFO   ] creat AI step 9 
[10:48:21.938] [INFO   ] creat AI step 8 
[10:48:21.938] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.938] [INFO   ] creat AI step 9 
[10:48:21.938] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.938] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.939] [INFO   ] creat AI step 10 
[10:48:21.939] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.939] [INFO   ] creat AI step 10 
[10:48:21.940] [INFO   ] creat AI step 11 
[10:48:21.939] [INFO   ] creat AI step 11 
[10:48:21.940] [INFO   ] creat AI step 3 
[10:48:21.941] [INFO   ] creat AI step 3 
[10:48:21.941] [INFO   ] creat AI step 7 
[10:48:21.943] [INFO   ] creat AI step 7 
[10:48:21.943] [INFO   ] AI key pressed step 1 
[10:48:21.944] [INFO   ] AI key pressed step 1 
[10:48:21.944] [INFO   ] AI key pressed step 2 
[10:48:21.945] [INFO   ] KP step 1computer-0
[10:48:21.944] [INFO   ] AI key pressed step 2 
[10:48:21.945] [INFO   ] KP step 10computer-0
[10:48:21.945] [INFO   ] AI key pressed step 3, random slot: 1
[10:48:21.945] [INFO   ] creat AI step 8 
[10:48:21.945] [INFO   ] KP step 1computer-1
[10:48:21.946] [INFO   ] creat AI step 9 
[10:48:21.946] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.946] [INFO   ] KP step 10computer-1
[10:48:21.946] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.946] [INFO   ] creat AI step 10 
[10:48:21.946] [INFO   ] AI key pressed step 3, random slot: 8
[10:48:21.947] [INFO   ] creat AI step 11 
[10:48:21.947] [INFO   ] creat AI step 3 
[10:48:21.947] [INFO   ] creat AI step 7 
[10:48:21.947] [INFO   ] AI key pressed step 1 
[10:48:21.947] [INFO   ] AI key pressed step 2 
[10:48:21.948] [INFO   ] KP step 1computer-0
[10:48:21.948] [INFO   ] KP step 10computer-0
[10:48:21.948] [INFO   ] AI key pressed step 3, random slot: 4
[10:48:21.948] [INFO   ] creat AI step 8 
[10:48:21.948] [INFO   ] creat AI step 9 
[10:48:21.948] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.948] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.950] [INFO   ] creat AI step 10 
[10:48:21.950] [INFO   ] creat AI step 11 
[10:48:21.950] [INFO   ] creat AI step 3 
[10:48:21.950] [INFO   ] creat AI step 7 
[10:48:21.951] [INFO   ] AI key pressed step 1 
[10:48:21.951] [INFO   ] AI key pressed step 2 
[10:48:21.947] [INFO   ] creat AI step 8 
[10:48:21.951] [INFO   ] KP step 1computer-0
[10:48:21.952] [INFO   ] KP step 10computer-0
[10:48:21.952] [INFO   ] AI key pressed step 3, random slot: 8
[10:48:21.952] [INFO   ] creat AI step 8 
[10:48:21.952] [INFO   ] creat AI step 9 
[10:48:21.952] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.952] [INFO   ] creat AI step 9 
[10:48:21.953] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.953] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.953] [INFO   ] creat AI step 10 
[10:48:21.954] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.954] [INFO   ] creat AI step 11 
[10:48:21.954] [INFO   ] creat AI step 10 
[10:48:21.954] [INFO   ] creat AI step 3 
[10:48:21.954] [INFO   ] creat AI step 11 
[10:48:21.954] [INFO   ] creat AI step 7 
[10:48:21.955] [INFO   ] creat AI step 3 
[10:48:21.955] [INFO   ] AI key pressed step 1 
[10:48:21.955] [INFO   ] creat AI step 7 
[10:48:21.955] [INFO   ] AI key pressed step 2 
[10:48:21.956] [INFO   ] KP step 1computer-0
[10:48:21.955] [INFO   ] AI key pressed step 1 
[10:48:21.957] [INFO   ] AI key pressed step 2 
[10:48:21.958] [INFO   ] KP step 1computer-1
[10:48:21.958] [INFO   ] KP step 10computer-1
[10:48:21.959] [INFO   ] AI key pressed step 3, random slot: 5
[10:48:21.959] [INFO   ] creat AI step 8 
[10:48:21.959] [INFO   ] creat AI step 9 
[10:48:21.959] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.959] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.959] [INFO   ] creat AI step 10 
[10:48:21.959] [INFO   ] creat AI step 11 
[10:48:21.959] [INFO   ] creat AI step 3 
[10:48:21.959] [INFO   ] creat AI step 7 
[10:48:21.959] [INFO   ] AI key pressed step 1 
[10:48:21.960] [INFO   ] AI key pressed step 2 
[10:48:21.960] [INFO   ] KP step 1computer-1
[10:48:21.960] [INFO   ] KP step 10computer-1
[10:48:21.961] [INFO   ] AI key pressed step 3, random slot: 9
[10:48:21.957] [INFO   ] KP step 10computer-0
[10:48:21.962] [INFO   ] creat AI step 8 
[10:48:21.963] [INFO   ] AI key pressed step 3, random slot: 1
[10:48:21.963] [INFO   ] creat AI step 9 
[10:48:21.963] [INFO   ] creat AI step 8 
[10:48:21.963] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.963] [INFO   ] creat AI step 9 
[10:48:21.967] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.967] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.968] [INFO   ] creat AI step 10 
[10:48:21.968] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.968] [INFO   ] creat AI step 11 
[10:48:21.968] [INFO   ] creat AI step 10 
[10:48:21.969] [INFO   ] creat AI step 3 
[10:48:21.969] [INFO   ] creat AI step 11 
[10:48:21.970] [INFO   ] creat AI step 7 
[10:48:21.970] [INFO   ] creat AI step 3 
[10:48:21.970] [INFO   ] AI key pressed step 1 
[10:48:21.970] [INFO   ] creat AI step 7 
[10:48:21.970] [INFO   ] AI key pressed step 2 
[10:48:21.971] [INFO   ] AI key pressed step 1 
[10:48:21.971] [INFO   ] KP step 1computer-1
[10:48:21.971] [INFO   ] KP step 10computer-1
[10:48:21.971] [INFO   ] AI key pressed step 2 
[10:48:21.972] [INFO   ] AI key pressed step 3, random slot: 3
[10:48:21.972] [INFO   ] KP step 1computer-0
[10:48:21.977] [INFO   ] KP step 10computer-0
[10:48:21.977] [INFO   ] AI key pressed step 3, random slot: 11
[10:48:21.976] [INFO   ] creat AI step 8 
[10:48:21.977] [INFO   ] creat AI step 8 
[10:48:21.977] [INFO   ] creat AI step 9 
[10:48:21.977] [INFO   ] creat AI step 9 
[10:48:21.977] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.977] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.977] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.977] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.978] [INFO   ] creat AI step 10 
[10:48:21.978] [INFO   ] creat AI step 10 
[10:48:21.979] [INFO   ] creat AI step 11 
[10:48:21.979] [INFO   ] creat AI step 11 
[10:48:21.980] [INFO   ] creat AI step 3 
[10:48:21.980] [INFO   ] creat AI step 7 
[10:48:21.980] [INFO   ] AI key pressed step 1 
[10:48:21.980] [INFO   ] AI key pressed step 2 
[10:48:21.980] [INFO   ] KP step 1computer-0
[10:48:21.980] [INFO   ] KP step 10computer-0
[10:48:21.980] [INFO   ] AI key pressed step 3, random slot: 6
[10:48:21.981] [INFO   ] creat AI step 8 
[10:48:21.981] [INFO   ] creat AI step 9 
[10:48:21.981] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.981] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.981] [INFO   ] creat AI step 10 
[10:48:21.981] [INFO   ] creat AI step 11 
[10:48:21.981] [INFO   ] creat AI step 3 
[10:48:21.982] [INFO   ] creat AI step 7 
[10:48:21.982] [INFO   ] AI key pressed step 1 
[10:48:21.982] [INFO   ] AI key pressed step 2 
[10:48:21.982] [INFO   ] KP step 1computer-0
[10:48:21.982] [INFO   ] KP step 10computer-0
[10:48:21.982] [INFO   ] AI key pressed step 3, random slot: 3
[10:48:21.982] [INFO   ] creat AI step 8 
[10:48:21.983] [INFO   ] creat AI step 9 
[10:48:21.983] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.983] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.980] [INFO   ] creat AI step 3 
[10:48:21.983] [INFO   ] creat AI step 10 
[10:48:21.984] [INFO   ] creat AI step 11 
[10:48:21.984] [INFO   ] creat AI step 3 
[10:48:21.984] [INFO   ] creat AI step 7 
[10:48:21.984] [INFO   ] AI key pressed step 1 
[10:48:21.984] [INFO   ] AI key pressed step 2 
[10:48:21.986] [INFO   ] KP step 1computer-0
[10:48:21.984] [INFO   ] creat AI step 7 
[10:48:21.986] [INFO   ] KP step 10computer-0
[10:48:21.986] [INFO   ] AI key pressed step 1 
[10:48:21.986] [INFO   ] AI key pressed step 3, random slot: 3
[10:48:21.987] [INFO   ] creat AI step 8 
[10:48:21.987] [INFO   ] creat AI step 9 
[10:48:21.987] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.987] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.987] [INFO   ] AI key pressed step 2 
[10:48:21.988] [INFO   ] KP step 1computer-1
[10:48:21.987] [INFO   ] creat AI step 10 
[10:48:21.988] [INFO   ] KP step 10computer-1
[10:48:21.988] [INFO   ] creat AI step 11 
[10:48:21.988] [INFO   ] AI key pressed step 3, random slot: 0
[10:48:21.988] [INFO   ] creat AI step 3 
[10:48:21.988] [INFO   ] creat AI step 8 
[10:48:21.988] [INFO   ] creat AI step 7 
[10:48:21.988] [INFO   ] creat AI step 9 
[10:48:21.989] [INFO   ] AI key pressed step 1 
[10:48:21.989] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.989] [INFO   ] AI key pressed step 2 
[10:48:21.989] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.990] [INFO   ] creat AI step 10 
[10:48:21.990] [INFO   ] creat AI step 11 
[10:48:21.989] [INFO   ] KP step 1computer-0
[10:48:21.991] [INFO   ] creat AI step 3 
[10:48:21.991] [INFO   ] KP step 10computer-0
[10:48:21.991] [INFO   ] creat AI step 7 
[10:48:21.991] [INFO   ] AI key pressed step 3, random slot: 7
[10:48:21.993] [INFO   ] AI key pressed step 1 
[10:48:21.994] [INFO   ] creat AI step 8 
[10:48:21.994] [INFO   ] AI key pressed step 2 
[10:48:21.994] [INFO   ] creat AI step 9 
[10:48:21.994] [INFO   ] KP step 1computer-1
[10:48:21.994] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:21.994] [INFO   ] KP step 10computer-1
[10:48:21.995] [INFO   ] thread Thread-0 while is not checked.
[10:48:21.995] [INFO   ] AI key pressed step 3, random slot: 2
[10:48:21.995] [INFO   ] creat AI step 10 
[10:48:21.995] [INFO   ] creat AI step 8 
[10:48:21.995] [INFO   ] creat AI step 11 
[10:48:21.995] [INFO   ] creat AI step 9 
[10:48:21.995] [INFO   ] creat AI step 3 
[10:48:21.996] [INFO   ] creat AI step 7 
[10:48:21.996] [INFO   ] AI key pressed step 1 
[10:48:21.995] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:21.997] [INFO   ] AI key pressed step 2 
[10:48:21.997] [INFO   ] thread Thread-1 while is not checked.
[10:48:21.997] [INFO   ] KP step 1computer-0
[10:48:21.997] [INFO   ] creat AI step 10 
[10:48:21.998] [INFO   ] creat AI step 11 
[10:48:21.998] [INFO   ] KP step 10computer-0
[10:48:21.998] [INFO   ] AI key pressed step 3, random slot: 5
[10:48:21.998] [INFO   ] creat AI step 3 
[10:48:21.998] [INFO   ] creat AI step 7 
[10:48:21.998] [INFO   ] creat AI step 8 
[10:48:21.998] [INFO   ] AI key pressed step 1 
[10:48:21.999] [INFO   ] AI key pressed step 2 
[10:48:21.999] [INFO   ] KP step 1computer-1
[10:48:21.998] [INFO   ] creat AI step 9 
[10:48:22.000] [INFO   ] KP step 10computer-1
[10:48:22.000] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:22.001] [INFO   ] thread Thread-0 while is not checked.
[10:48:22.001] [INFO   ] AI key pressed step 3, random slot: 3
[10:48:22.002] [INFO   ] creat AI step 10 
[10:48:22.002] [INFO   ] creat AI step 11 
[10:48:22.002] [INFO   ] creat AI step 3 
[10:48:22.002] [INFO   ] creat AI step 7 
[10:48:22.002] [INFO   ] AI key pressed step 1 
[10:48:22.002] [INFO   ] AI key pressed step 2 
[10:48:22.002] [INFO   ] creat AI step 8 
[10:48:22.003] [INFO   ] creat AI step 9 
[10:48:22.003] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.003] [INFO   ] KP step 1computer-0
[10:48:22.003] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.003] [INFO   ] KP step 10computer-0
[10:48:22.003] [INFO   ] creat AI step 10 
[10:48:22.004] [INFO   ] AI key pressed step 3, random slot: 5
[10:48:22.004] [INFO   ] creat AI step 11 
[10:48:22.004] [INFO   ] creat AI step 8 
[10:48:22.004] [INFO   ] creat AI step 3 
[10:48:22.004] [INFO   ] creat AI step 9 
[10:48:22.004] [INFO   ] creat AI step 7 
[10:48:22.004] [INFO   ] AI key pressed step 1 
[10:48:22.004] [INFO   ] AI key pressed step 2 
[10:48:22.004] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:22.004] [INFO   ] KP step 1computer-1
[10:48:22.006] [INFO   ] thread Thread-0 while is not checked.
[10:48:22.006] [INFO   ] KP step 10computer-1
[10:48:22.006] [INFO   ] creat AI step 10 
[10:48:22.006] [INFO   ] AI key pressed step 3, random slot: 1
[10:48:22.006] [INFO   ] creat AI step 8 
[10:48:22.006] [INFO   ] creat AI step 9 
[10:48:22.008] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.008] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.008] [INFO   ] creat AI step 10 
[10:48:22.006] [INFO   ] creat AI step 11 
[10:48:22.008] [INFO   ] creat AI step 11 
[10:48:22.008] [INFO   ] creat AI step 3 
[10:48:22.008] [INFO   ] creat AI step 3 
[10:48:22.009] [INFO   ] creat AI step 7 
[10:48:22.009] [INFO   ] creat AI step 7 
[10:48:22.009] [INFO   ] AI key pressed step 1 
[10:48:22.009] [INFO   ] AI key pressed step 1 
[10:48:22.009] [INFO   ] AI key pressed step 2 
[10:48:22.009] [INFO   ] AI key pressed step 2 
[10:48:22.009] [INFO   ] KP step 1computer-0
[10:48:22.009] [INFO   ] KP step 1computer-1
[10:48:22.010] [INFO   ] KP step 10computer-0
[10:48:22.010] [INFO   ] KP step 10computer-1
[10:48:22.010] [INFO   ] AI key pressed step 3, random slot: 2
[10:48:22.010] [INFO   ] AI key pressed step 3, random slot: 7
[10:48:22.010] [INFO   ] creat AI step 8 
[10:48:22.010] [INFO   ] creat AI step 8 
[10:48:22.010] [INFO   ] creat AI step 9 
[10:48:22.011] [INFO   ] creat AI step 9 
[10:48:22.011] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:22.011] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.011] [INFO   ] thread Thread-0 while is not checked.
[10:48:22.011] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.011] [INFO   ] creat AI step 10 
[10:48:22.011] [INFO   ] creat AI step 10 
[10:48:22.011] [INFO   ] creat AI step 11 
[10:48:22.011] [INFO   ] creat AI step 3 
[10:48:22.011] [INFO   ] creat AI step 7 
[10:48:22.011] [INFO   ] AI key pressed step 1 
[10:48:22.011] [INFO   ] creat AI step 11 
[10:48:22.013] [INFO   ] AI key pressed step 2 
[10:48:22.014] [INFO   ] creat AI step 3 
[10:48:22.014] [INFO   ] KP step 1computer-1
[10:48:22.014] [INFO   ] creat AI step 7 
[10:48:22.014] [INFO   ] KP step 10computer-1
[10:48:22.014] [INFO   ] AI key pressed step 1 
[10:48:22.014] [INFO   ] AI key pressed step 3, random slot: 2
[10:48:22.014] [INFO   ] AI key pressed step 2 
[10:48:22.014] [INFO   ] creat AI step 8 
[10:48:22.014] [INFO   ] KP step 1computer-0
[10:48:22.014] [INFO   ] creat AI step 9 
[10:48:22.016] [INFO   ] KP step 10computer-0
[10:48:22.016] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.016] [INFO   ] AI key pressed step 3, random slot: 2
[10:48:22.016] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.016] [INFO   ] creat AI step 8 
[10:48:22.016] [INFO   ] creat AI step 10 
[10:48:22.016] [INFO   ] creat AI step 9 
[10:48:22.016] [INFO   ] creat AI step 11 
[10:48:22.017] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:22.017] [INFO   ] creat AI step 3 
[10:48:22.017] [INFO   ] thread Thread-0 while is not checked.
[10:48:22.017] [INFO   ] creat AI step 7 
[10:48:22.018] [INFO   ] creat AI step 10 
[10:48:22.018] [INFO   ] AI key pressed step 1 
[10:48:22.018] [INFO   ] creat AI step 11 
[10:48:22.018] [INFO   ] AI key pressed step 2 
[10:48:22.019] [INFO   ] creat AI step 3 
[10:48:22.019] [INFO   ] KP step 1computer-1
[10:48:22.019] [INFO   ] creat AI step 7 
[10:48:22.019] [INFO   ] KP step 10computer-1
[10:48:22.019] [INFO   ] AI key pressed step 1 
[10:48:22.019] [INFO   ] AI key pressed step 3, random slot: 8
[10:48:22.019] [INFO   ] AI key pressed step 2 
[10:48:22.020] [INFO   ] creat AI step 8 
[10:48:22.020] [INFO   ] KP step 1computer-0
[10:48:22.020] [INFO   ] creat AI step 9 
[10:48:22.020] [INFO   ] KP step 10computer-0
[10:48:22.020] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.020] [INFO   ] AI key pressed step 3, random slot: 3
[10:48:22.020] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.020] [INFO   ] creat AI step 8 
[10:48:22.021] [INFO   ] creat AI step 9 
[10:48:22.022] [INFO   ] thread Thread-0 wake up because is checked.
[10:48:22.022] [INFO   ] thread Thread-0 while is not checked.
[10:48:22.022] [INFO   ] creat AI step 10 
[10:48:22.022] [INFO   ] creat AI step 11 
[10:48:22.022] [INFO   ] creat AI step 3 
[10:48:22.022] [INFO   ] creat AI step 7 
[10:48:22.022] [INFO   ] AI key pressed step 1 
[10:48:22.021] [INFO   ] creat AI step 10 
[10:48:22.023] [INFO   ] AI key pressed step 2 
[10:48:22.023] [INFO   ] creat AI step 11 
[10:48:22.024] [INFO   ] creat AI step 3 
[10:48:22.024] [INFO   ] creat AI step 7 
[10:48:22.024] [INFO   ] AI key pressed step 1 
[10:48:22.024] [INFO   ] AI key pressed step 2 
[10:48:22.024] [INFO   ] KP step 1computer-1
[10:48:22.024] [INFO   ] KP step 10computer-1
[10:48:22.024] [INFO   ] AI key pressed step 3, random slot: 3
[10:48:22.024] [INFO   ] creat AI step 8 
[10:48:22.024] [INFO   ] creat AI step 9 
[10:48:22.024] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.024] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.024] [INFO   ] creat AI step 10 
[10:48:22.023] [INFO   ] KP step 1computer-0
[10:48:22.026] [INFO   ] creat AI step 11 
[10:48:22.026] [INFO   ] creat AI step 3 
[10:48:22.026] [INFO   ] KP step 10computer-0
[10:48:22.026] [INFO   ] creat AI step 7 
[10:48:22.026] [INFO   ] AI key pressed step 1 
[10:48:22.026] [INFO   ] AI key pressed step 2 
[10:48:22.027] [INFO   ] KP step 1computer-1
[10:48:22.027] [INFO   ] KP step 10computer-1
[10:48:22.027] [INFO   ] AI key pressed step 3, random slot: 6
[10:48:22.027] [INFO   ] creat AI step 8 
[10:48:22.027] [INFO   ] creat AI step 9 
[10:48:22.027] [INFO   ] thread Thread-1 wake up because is checked.
[10:48:22.027] [INFO   ] thread Thread-1 while is not checked.
[10:48:22.027] [INFO   ] creat AI step 10 
[10:48:22.026] [INFO   ] AI key pressed step 3, random slot: 11
