[22:04:42.246] [INFO   ] thread main starting.
[22:04:42.253] [SEVERE ] cannot read configuration file config.properties trying from resources.
[22:04:42.255] [SEVERE ] configuration file was loaded from resources directory.
[22:04:42.759] [INFO   ] thread dealer starting.
[22:04:42.760] [INFO   ] thread dealer starting.
[22:04:42.760] [SEVERE ] updating countdown to 60000
[22:04:42.760] [INFO   ] thread Thread-1 starting.
[22:04:42.760] [INFO   ] thread Thread-0 starting.
[22:04:42.762] [INFO   ] thread dealer step 1
[22:04:42.767] [INFO   ] thread dealer step 2
[22:04:42.767] [SEVERE ] setting player 1 freeze to 100
[22:04:42.884] [SEVERE ] setting player 2 freeze to 100
[22:04:42.993] [INFO   ] thread dealer place card step 1.
[22:04:42.993] [INFO   ] thread dealer shuffling deck.1
[22:04:42.994] [INFO   ] thread dealer shuffling deck.2
[22:04:42.994] [INFO   ] thread dealer shuffling deck.3
[22:04:42.994] [INFO   ] thread dealer shuffling deck.4
[22:04:42.994] [INFO   ] thread dealer shuffling deck.5
[22:04:42.994] [INFO   ] thread dealer shuffling deck.1
[22:04:42.994] [INFO   ] thread dealer shuffling deck.2
[22:04:42.994] [INFO   ] thread dealer shuffling deck.3
[22:04:42.995] [INFO   ] thread dealer shuffling deck.4
[22:04:42.995] [INFO   ] thread dealer shuffling deck.5
[22:04:42.995] [INFO   ] thread dealer shuffling deck.1
[22:04:42.995] [INFO   ] thread dealer shuffling deck.2
[22:04:42.995] [INFO   ] thread dealer shuffling deck.3
[22:04:42.995] [INFO   ] thread dealer shuffling deck.4
[22:04:42.995] [INFO   ] thread dealer shuffling deck.5
[22:04:42.995] [INFO   ] thread dealer shuffling deck.1
[22:04:42.995] [INFO   ] thread dealer shuffling deck.2
[22:04:42.996] [INFO   ] thread dealer shuffling deck.3
[22:04:42.996] [INFO   ] thread dealer shuffling deck.4
[22:04:42.996] [INFO   ] thread dealer shuffling deck.5
[22:04:42.996] [INFO   ] thread dealer shuffling deck.1
[22:04:42.996] [INFO   ] thread dealer shuffling deck.2
[22:04:42.996] [INFO   ] thread dealer shuffling deck.3
[22:04:42.996] [INFO   ] thread dealer shuffling deck.4
[22:04:42.997] [INFO   ] thread dealer shuffling deck.5
[22:04:42.997] [INFO   ] thread dealer shuffling deck.1
[22:04:42.997] [INFO   ] thread dealer shuffling deck.2
[22:04:42.997] [INFO   ] thread dealer shuffling deck.3
[22:04:42.997] [INFO   ] thread dealer shuffling deck.4
[22:04:42.997] [INFO   ] thread dealer shuffling deck.5
[22:04:42.997] [INFO   ] thread dealer shuffling deck.1
[22:04:42.997] [INFO   ] thread dealer shuffling deck.2
[22:04:42.997] [INFO   ] thread dealer shuffling deck.3
[22:04:42.998] [INFO   ] thread dealer shuffling deck.4
[22:04:42.998] [INFO   ] thread dealer shuffling deck.5
[22:04:42.998] [INFO   ] thread dealer shuffling deck.1
[22:04:42.998] [INFO   ] thread dealer shuffling deck.2
[22:04:42.998] [INFO   ] thread dealer shuffling deck.3
[22:04:42.998] [INFO   ] thread dealer shuffling deck.4
[22:04:42.998] [INFO   ] thread dealer shuffling deck.5
[22:04:42.998] [INFO   ] thread dealer shuffling deck.1
[22:04:42.999] [INFO   ] thread dealer shuffling deck.2
[22:04:42.999] [INFO   ] thread dealer shuffling deck.3
[22:04:42.999] [INFO   ] thread dealer shuffling deck.4
[22:04:42.999] [INFO   ] thread dealer shuffling deck.5
[22:04:42.999] [INFO   ] thread dealer shuffling deck.1
[22:04:42.999] [INFO   ] thread dealer shuffling deck.2
[22:04:42.999] [INFO   ] thread dealer shuffling deck.3
[22:04:42.999] [INFO   ] thread dealer shuffling deck.4
[22:04:42.999] [INFO   ] thread dealer shuffling deck.5
[22:04:43.000] [INFO   ] thread dealer shuffling deck.1
[22:04:43.000] [INFO   ] thread dealer shuffling deck.2
[22:04:43.000] [INFO   ] thread dealer shuffling deck.3
[22:04:43.000] [INFO   ] thread dealer shuffling deck.4
[22:04:43.000] [INFO   ] thread dealer shuffling deck.5
[22:04:43.000] [INFO   ] thread dealer shuffling deck.1
[22:04:43.000] [INFO   ] thread dealer shuffling deck.2
[22:04:43.000] [INFO   ] thread dealer shuffling deck.3
[22:04:43.000] [INFO   ] thread dealer shuffling deck.4
[22:04:43.001] [INFO   ] thread dealer shuffling deck.5
[22:04:43.001] [INFO   ] thread dealer shuffling deck.1
[22:04:43.001] [INFO   ] thread dealer shuffling deck.2
[22:04:43.001] [INFO   ] thread dealer shuffling deck.3
[22:04:43.001] [INFO   ] thread dealer shuffling deck.4
[22:04:43.001] [INFO   ] thread dealer shuffling deck.5
[22:04:43.001] [INFO   ] thread dealer shuffling deck.1
[22:04:43.001] [INFO   ] thread dealer shuffling deck.2
[22:04:43.002] [INFO   ] thread dealer shuffling deck.3
[22:04:43.002] [INFO   ] thread dealer shuffling deck.4
[22:04:43.002] [INFO   ] thread dealer shuffling deck.5
[22:04:43.002] [INFO   ] thread dealer shuffling deck.1
[22:04:43.002] [INFO   ] thread dealer shuffling deck.2
[22:04:43.002] [INFO   ] thread dealer shuffling deck.3
[22:04:43.002] [INFO   ] thread dealer shuffling deck.4
[22:04:43.002] [INFO   ] thread dealer shuffling deck.5
[22:04:43.002] [INFO   ] thread dealer shuffling deck.1
[22:04:43.002] [INFO   ] thread dealer shuffling deck.2
[22:04:43.002] [INFO   ] thread dealer shuffling deck.3
[22:04:43.003] [INFO   ] thread dealer shuffling deck.4
[22:04:43.003] [INFO   ] thread dealer shuffling deck.5
[22:04:43.003] [INFO   ] thread dealer shuffling deck.1
[22:04:43.003] [INFO   ] thread dealer shuffling deck.2
[22:04:43.003] [INFO   ] thread dealer shuffling deck.3
[22:04:43.003] [INFO   ] thread dealer shuffling deck.4
[22:04:43.003] [INFO   ] thread dealer shuffling deck.5
[22:04:43.003] [INFO   ] thread dealer shuffling deck.1
[22:04:43.003] [INFO   ] thread dealer shuffling deck.2
[22:04:43.003] [INFO   ] thread dealer shuffling deck.3
[22:04:43.003] [INFO   ] thread dealer shuffling deck.4
[22:04:43.003] [INFO   ] thread dealer shuffling deck.5
[22:04:43.004] [INFO   ] thread dealer shuffling deck.1
[22:04:43.004] [INFO   ] thread dealer shuffling deck.2
[22:04:43.004] [INFO   ] thread dealer shuffling deck.3
[22:04:43.004] [INFO   ] thread dealer shuffling deck.4
[22:04:43.004] [INFO   ] thread dealer shuffling deck.5
[22:04:43.004] [INFO   ] thread dealer shuffling deck.1
[22:04:43.004] [INFO   ] thread dealer shuffling deck.2
[22:04:43.004] [INFO   ] thread dealer shuffling deck.3
[22:04:43.004] [INFO   ] thread dealer shuffling deck.4
[22:04:43.004] [INFO   ] thread dealer shuffling deck.5
[22:04:43.004] [INFO   ] thread dealer shuffling deck.1
[22:04:43.005] [INFO   ] thread dealer shuffling deck.2
[22:04:43.005] [INFO   ] thread dealer shuffling deck.3
[22:04:43.005] [INFO   ] thread dealer shuffling deck.4
[22:04:43.005] [INFO   ] thread dealer shuffling deck.5
[22:04:43.005] [INFO   ] thread dealer shuffling deck.1
[22:04:43.005] [INFO   ] thread dealer shuffling deck.2
[22:04:43.005] [INFO   ] thread dealer shuffling deck.3
[22:04:43.006] [INFO   ] thread dealer shuffling deck.4
[22:04:43.006] [INFO   ] thread dealer shuffling deck.5
[22:04:43.006] [INFO   ] thread dealer shuffling deck.1
[22:04:43.006] [INFO   ] thread dealer shuffling deck.2
[22:04:43.006] [INFO   ] thread dealer shuffling deck.3
[22:04:43.006] [INFO   ] thread dealer shuffling deck.4
[22:04:43.006] [INFO   ] thread dealer shuffling deck.5
[22:04:43.006] [INFO   ] thread dealer shuffling deck.1
[22:04:43.006] [INFO   ] thread dealer shuffling deck.2
[22:04:43.006] [INFO   ] thread dealer shuffling deck.3
[22:04:43.006] [INFO   ] thread dealer shuffling deck.4
[22:04:43.007] [INFO   ] thread dealer shuffling deck.5
[22:04:43.007] [INFO   ] thread dealer shuffling deck.1
[22:04:43.007] [INFO   ] thread dealer shuffling deck.2
[22:04:43.007] [INFO   ] thread dealer shuffling deck.3
[22:04:43.007] [INFO   ] thread dealer shuffling deck.4
[22:04:43.007] [INFO   ] thread dealer shuffling deck.5
[22:04:43.007] [INFO   ] thread dealer shuffling deck.1
[22:04:43.007] [INFO   ] thread dealer shuffling deck.2
[22:04:43.007] [INFO   ] thread dealer shuffling deck.3
[22:04:43.008] [INFO   ] thread dealer shuffling deck.4
[22:04:43.008] [INFO   ] thread dealer shuffling deck.5
[22:04:43.008] [INFO   ] thread dealer shuffling deck.1
[22:04:43.008] [INFO   ] thread dealer shuffling deck.2
[22:04:43.008] [INFO   ] thread dealer shuffling deck.3
[22:04:43.008] [INFO   ] thread dealer shuffling deck.4
[22:04:43.008] [INFO   ] thread dealer shuffling deck.5
[22:04:43.008] [INFO   ] thread dealer shuffling deck.1
[22:04:43.008] [INFO   ] thread dealer shuffling deck.2
[22:04:43.008] [INFO   ] thread dealer shuffling deck.3
[22:04:43.008] [INFO   ] thread dealer shuffling deck.4
[22:04:43.008] [INFO   ] thread dealer shuffling deck.5
[22:04:43.009] [INFO   ] thread dealer shuffling deck.1
[22:04:43.009] [INFO   ] thread dealer shuffling deck.2
[22:04:43.009] [INFO   ] thread dealer shuffling deck.3
[22:04:43.009] [INFO   ] thread dealer shuffling deck.4
[22:04:43.009] [INFO   ] thread dealer shuffling deck.5
[22:04:43.009] [INFO   ] thread dealer shuffling deck.1
[22:04:43.009] [INFO   ] thread dealer shuffling deck.2
[22:04:43.009] [INFO   ] thread dealer shuffling deck.3
[22:04:43.009] [INFO   ] thread dealer shuffling deck.4
[22:04:43.009] [INFO   ] thread dealer shuffling deck.5
[22:04:43.009] [INFO   ] thread dealer shuffling deck.1
[22:04:43.009] [INFO   ] thread dealer shuffling deck.2
[22:04:43.011] [INFO   ] thread dealer shuffling deck.3
[22:04:43.011] [INFO   ] thread dealer shuffling deck.4
[22:04:43.011] [INFO   ] thread dealer shuffling deck.5
[22:04:43.011] [INFO   ] thread dealer shuffling deck.1
[22:04:43.011] [INFO   ] thread dealer shuffling deck.2
[22:04:43.011] [INFO   ] thread dealer shuffling deck.3
[22:04:43.011] [INFO   ] thread dealer shuffling deck.4
[22:04:43.011] [INFO   ] thread dealer shuffling deck.5
[22:04:43.011] [INFO   ] thread dealer shuffling deck.1
[22:04:43.012] [INFO   ] thread dealer shuffling deck.2
[22:04:43.012] [INFO   ] thread dealer shuffling deck.3
[22:04:43.012] [INFO   ] thread dealer shuffling deck.4
[22:04:43.012] [INFO   ] thread dealer shuffling deck.5
[22:04:43.012] [INFO   ] thread dealer shuffling deck.1
[22:04:43.012] [INFO   ] thread dealer shuffling deck.2
[22:04:43.012] [INFO   ] thread dealer shuffling deck.3
[22:04:43.012] [INFO   ] thread dealer shuffling deck.4
[22:04:43.012] [INFO   ] thread dealer shuffling deck.5
[22:04:43.012] [INFO   ] thread dealer shuffling deck.1
[22:04:43.012] [INFO   ] thread dealer shuffling deck.2
[22:04:43.012] [INFO   ] thread dealer shuffling deck.3
[22:04:43.013] [INFO   ] thread dealer shuffling deck.4
[22:04:43.013] [INFO   ] thread dealer shuffling deck.5
[22:04:43.013] [INFO   ] thread dealer shuffling deck.1
[22:04:43.013] [INFO   ] thread dealer shuffling deck.2
[22:04:43.013] [INFO   ] thread dealer shuffling deck.3
[22:04:43.013] [INFO   ] thread dealer shuffling deck.4
[22:04:43.013] [INFO   ] thread dealer shuffling deck.5
[22:04:43.013] [INFO   ] thread dealer shuffling deck.1
[22:04:43.013] [INFO   ] thread dealer shuffling deck.2
[22:04:43.013] [INFO   ] thread dealer shuffling deck.3
[22:04:43.013] [INFO   ] thread dealer shuffling deck.4
[22:04:43.013] [INFO   ] thread dealer shuffling deck.5
[22:04:43.014] [INFO   ] thread dealer shuffling deck.1
[22:04:43.014] [INFO   ] thread dealer shuffling deck.2
[22:04:43.014] [INFO   ] thread dealer shuffling deck.3
[22:04:43.014] [INFO   ] thread dealer shuffling deck.4
[22:04:43.014] [INFO   ] thread dealer shuffling deck.5
[22:04:43.014] [INFO   ] thread dealer shuffling deck.1
[22:04:43.014] [INFO   ] thread dealer shuffling deck.2
