[19:32:39.259] [INFO   ] thread main starting.
[19:32:39.264] [SEVERE ] cannot read configuration file config.properties trying from resources.
[19:32:39.266] [SEVERE ] configuration file was loaded from resources directory.
[19:32:39.775] [INFO   ] thread dealer starting.
[19:32:39.775] [INFO   ] thread dealer starting.
[19:32:39.777] [INFO   ] thread Thread-0 starting.
[19:32:39.778] [INFO   ] creat AI step 1 
[19:32:39.778] [INFO   ] thread computer-0 starting.
[19:32:39.778] [INFO   ] creat AI step 2 
[19:32:39.779] [INFO   ] creat AI step 3 
[19:32:39.779] [INFO   ] thread Thread-0wip1
[19:32:39.779] [INFO   ] thread Thread-1 starting.
[19:32:39.779] [INFO   ] creat AI step 7 
[19:32:39.780] [INFO   ] thread Thread-0wip2
[19:32:39.781] [INFO   ] creat AI step 1 
[19:32:39.781] [INFO   ] AI key pressed step 1 
[19:32:39.781] [INFO   ] thread computer-1 starting.
[19:32:39.781] [INFO   ] thread Thread-0wip3
[19:32:39.782] [INFO   ] creat AI step 2 
[19:32:39.782] [INFO   ] AI key pressed step 2 
[19:32:39.782] [INFO   ] thread Thread-0wip4
[19:32:39.782] [INFO   ] KP step 1computer-0
[19:32:39.782] [SEVERE ] updating countdown to 60000
[19:32:39.782] [INFO   ] thread Thread-1wip1
[19:32:39.782] [INFO   ] creat AI step 3 
[19:32:39.783] [INFO   ] thread Thread-1wip2
[19:32:39.782] [INFO   ] KP step 10computer-0
[19:32:39.783] [INFO   ] thread Thread-1wip3
[19:32:39.783] [INFO   ] AI key pressed step 3, random slot: 10
[19:32:39.783] [INFO   ] thread Thread-1wip4
[19:32:39.783] [INFO   ] creat AI step 8 
[19:32:39.783] [INFO   ] creat AI step 7 
[19:32:39.784] [INFO   ] creat AI step 9 
[19:32:39.784] [INFO   ] AI key pressed step 1 
[19:32:39.784] [INFO   ] thread Thread-0wip5
[19:32:39.784] [INFO   ] AI key pressed step 2 
[19:32:39.784] [INFO   ] thread Thread-0 after  synchronize on dealer.
[19:32:39.785] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[19:32:39.785] [INFO   ] KP step 1computer-1
[19:32:39.785] [INFO   ] creat AI step 10 
[19:32:39.785] [INFO   ] KP step 10computer-1
[19:32:39.786] [INFO   ] AI key pressed step 3, random slot: 3
[19:32:39.786] [INFO   ] creat AI step 8 
[19:32:39.786] [INFO   ] creat AI step 9 
[19:32:39.786] [INFO   ] thread Thread-1wip5
[19:32:39.786] [INFO   ] thread Thread-1 after  synchronize on dealer.
[19:32:39.786] [INFO   ] creat AI step 11 
[19:32:39.786] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[19:32:39.787] [INFO   ] creat AI step 3 
[19:32:39.787] [INFO   ] creat AI step 10 
[19:32:39.787] [INFO   ] creat AI step 7 
[19:32:39.788] [INFO   ] AI key pressed step 1 
[19:32:39.788] [INFO   ] AI key pressed step 2 
[19:32:39.789] [INFO   ] KP step 1computer-0
[19:32:39.789] [INFO   ] KP step 10computer-0
[19:32:39.787] [INFO   ] creat AI step 11 
[19:32:39.789] [INFO   ] AI key pressed step 3, random slot: 6
[19:32:39.789] [INFO   ] creat AI step 3 
[19:32:39.789] [INFO   ] creat AI step 8 
[19:32:39.789] [INFO   ] creat AI step 7 
[19:32:39.790] [INFO   ] creat AI step 9 
[19:32:39.790] [INFO   ] AI key pressed step 1 
[19:32:39.790] [INFO   ] creat AI step 10 
[19:32:39.790] [INFO   ] AI key pressed step 2 
[19:32:39.790] [INFO   ] creat AI step 11 
[19:32:39.790] [INFO   ] creat AI step 3 
[19:32:39.790] [INFO   ] KP step 1computer-1
[19:32:39.790] [INFO   ] creat AI step 7 
[19:32:39.790] [INFO   ] KP step 10computer-1
[19:32:39.790] [INFO   ] AI key pressed step 1 
[19:32:39.790] [INFO   ] AI key pressed step 3, random slot: 10
[19:32:39.791] [INFO   ] AI key pressed step 2 
[19:32:39.791] [INFO   ] creat AI step 8 
[19:32:39.791] [INFO   ] KP step 1computer-0
[19:32:39.791] [INFO   ] creat AI step 9 
[19:32:39.791] [INFO   ] KP step 10computer-0
[19:32:39.791] [INFO   ] creat AI step 10 
[19:32:39.791] [INFO   ] AI key pressed step 3, random slot: 6
[19:32:39.791] [INFO   ] creat AI step 11 
[19:32:39.792] [INFO   ] creat AI step 8 
[19:32:39.792] [INFO   ] creat AI step 3 
[19:32:39.792] [INFO   ] creat AI step 9 
[19:32:39.792] [INFO   ] creat AI step 7 
[19:32:39.792] [INFO   ] creat AI step 10 
[19:32:39.792] [INFO   ] AI key pressed step 1 
[19:32:39.793] [INFO   ] AI key pressed step 2 
[19:32:39.792] [INFO   ] creat AI step 11 
[19:32:39.793] [INFO   ] creat AI step 3 
[19:32:39.793] [INFO   ] KP step 1computer-1
[19:32:39.793] [INFO   ] creat AI step 7 
[19:32:39.793] [INFO   ] AI key pressed step 1 
[19:32:39.793] [INFO   ] KP step 10computer-1
[19:32:39.793] [INFO   ] AI key pressed step 2 
[19:32:39.793] [INFO   ] AI key pressed step 3, random slot: 2
[19:32:39.794] [INFO   ] creat AI step 8 
[19:32:39.794] [INFO   ] creat AI step 9 
[19:32:39.793] [INFO   ] KP step 1computer-0
[19:32:39.794] [INFO   ] KP step 10computer-0
[19:32:39.794] [INFO   ] AI key pressed step 3, random slot: 10
[19:32:39.794] [INFO   ] creat AI step 10 
[19:32:39.795] [INFO   ] creat AI step 11 
[19:32:39.794] [INFO   ] creat AI step 8 
[19:32:39.795] [INFO   ] creat AI step 9 
[19:32:39.795] [INFO   ] creat AI step 10 
[19:32:39.795] [INFO   ] creat AI step 11 
[19:32:39.796] [INFO   ] creat AI step 3 
[19:32:39.796] [INFO   ] creat AI step 7 
[19:32:39.795] [INFO   ] creat AI step 3 
[19:32:39.796] [INFO   ] AI key pressed step 1 
[19:32:39.796] [INFO   ] creat AI step 7 
[19:32:39.796] [INFO   ] AI key pressed step 2 
[19:32:39.797] [INFO   ] KP step 1computer-0
[19:32:39.797] [INFO   ] AI key pressed step 1 
[19:32:39.797] [INFO   ] KP step 10computer-0
[19:32:39.797] [INFO   ] AI key pressed step 2 
[19:32:39.797] [INFO   ] AI key pressed step 3, random slot: 11
[19:32:39.797] [INFO   ] KP step 1computer-1
[19:32:39.797] [INFO   ] KP step 10computer-1
[19:32:39.797] [INFO   ] creat AI step 8 
[19:32:39.798] [INFO   ] creat AI step 9 
[19:32:39.798] [INFO   ] AI key pressed step 3, random slot: 7
[19:32:39.798] [INFO   ] creat AI step 10 
[19:32:39.799] [INFO   ] creat AI step 11 
[19:32:39.799] [INFO   ] creat AI step 3 
[19:32:39.798] [INFO   ] creat AI step 8 
[19:32:39.799] [INFO   ] creat AI step 7 
[19:32:39.799] [INFO   ] AI key pressed step 1 
[19:32:39.799] [INFO   ] AI key pressed step 2 
[19:32:39.799] [INFO   ] KP step 1computer-0
[19:32:39.799] [INFO   ] KP step 10computer-0
[19:32:39.800] [INFO   ] AI key pressed step 3, random slot: 2
[19:32:39.800] [INFO   ] creat AI step 8 
[19:32:39.800] [INFO   ] creat AI step 9 
[19:32:39.799] [INFO   ] creat AI step 9 
[19:32:39.800] [INFO   ] creat AI step 10 
[19:32:39.800] [INFO   ] creat AI step 10 
[19:32:39.800] [INFO   ] creat AI step 11 
[19:32:39.800] [INFO   ] creat AI step 11 
[19:32:39.800] [INFO   ] creat AI step 3 
[19:32:39.801] [INFO   ] creat AI step 3 
[19:32:39.801] [INFO   ] creat AI step 7 
[19:32:39.801] [INFO   ] creat AI step 7 
[19:32:39.801] [INFO   ] AI key pressed step 1 
[19:32:39.801] [INFO   ] AI key pressed step 1 
[19:32:39.801] [INFO   ] AI key pressed step 2 
[19:32:39.802] [INFO   ] KP step 1computer-0
[19:32:39.801] [INFO   ] AI key pressed step 2 
[19:32:39.802] [INFO   ] KP step 10computer-0
[19:32:39.802] [INFO   ] KP step 1computer-1
[19:32:39.802] [INFO   ] AI key pressed step 3, random slot: 3
[19:32:39.802] [INFO   ] KP step 10computer-1
[19:32:39.802] [INFO   ] creat AI step 8 
[19:32:39.803] [INFO   ] AI key pressed step 3, random slot: 11
[19:32:39.803] [INFO   ] creat AI step 8 
[19:32:39.803] [INFO   ] creat AI step 9 
