[15:29:49.114] [INFO   ] thread main starting.
[15:29:50.670] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:50.670] [INFO   ] creat AI step 10 
[15:29:50.670] [INFO   ] creat AI step 10 
[15:29:50.671] [INFO   ] creat AI step 11 
[15:29:50.671] [INFO   ] creat AI step 3 
[15:29:50.671] [INFO   ] creat AI step 7 
[15:29:50.672] [INFO   ] AI key pressed step 1 
[15:29:50.672] [INFO   ] AI key pressed step 2 
[15:29:50.671] [INFO   ] creat AI step 11 
[15:29:50.672] [INFO   ] KP step 1computer-1
[15:29:50.673] [INFO   ] KP step 10computer-1
[15:29:50.673] [INFO   ] AI key pressed step 3, random slot: 4
[15:29:50.673] [INFO   ] creat AI step 8 
[15:29:50.673] [INFO   ] creat AI step 9 
[15:29:50.673] [INFO   ] creat AI step 3 
[15:29:50.674] [INFO   ] creat AI step 7 
[15:29:50.674] [INFO   ] AI key pressed step 1 
[15:29:50.674] [INFO   ] AI key pressed step 2 
[15:29:50.674] [INFO   ] KP step 1computer-0
[15:29:50.674] [INFO   ] KP step 10computer-0
[15:29:50.674] [INFO   ] AI key pressed step 3, random slot: 11
[15:29:50.674] [INFO   ] creat AI step 8 
[15:29:50.674] [INFO   ] creat AI step 9 
[15:29:50.675] [INFO   ] thread Thread-0wip5
[15:29:50.675] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:50.675] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:50.673] [INFO   ] thread Thread-1wip1
[15:29:50.676] [INFO   ] thread Thread-1wip2
[15:29:50.676] [INFO   ] thread Thread-1wip3
[15:29:50.676] [INFO   ] thread Thread-1wip4
[15:29:50.676] [INFO   ] creat AI step 10 
[15:29:50.677] [INFO   ] creat AI step 10 
[15:29:50.677] [INFO   ] creat AI step 11 
[15:29:50.677] [INFO   ] creat AI step 11 
[15:29:50.677] [INFO   ] creat AI step 3 
[15:29:50.678] [INFO   ] creat AI step 7 
[15:29:50.677] [INFO   ] creat AI step 3 
[15:29:50.678] [INFO   ] creat AI step 7 
[15:29:50.678] [INFO   ] AI key pressed step 1 
[15:29:50.678] [INFO   ] AI key pressed step 2 
[15:29:50.678] [INFO   ] AI key pressed step 1 
[15:29:50.679] [INFO   ] AI key pressed step 2 
[15:29:50.678] [INFO   ] KP step 1computer-0
[15:29:50.679] [INFO   ] KP step 1computer-1
[15:29:50.679] [INFO   ] KP step 10computer-0
[15:29:50.679] [INFO   ] KP step 10computer-1
[15:29:50.680] [INFO   ] AI key pressed step 3, random slot: 3
[15:29:50.680] [INFO   ] creat AI step 8 
[15:29:50.680] [INFO   ] creat AI step 9 
[15:29:50.679] [INFO   ] AI key pressed step 3, random slot: 11
[15:29:50.681] [INFO   ] creat AI step 8 
[15:29:50.681] [INFO   ] creat AI step 9 
[15:29:50.681] [INFO   ] thread Thread-1wip5
[15:29:50.682] [INFO   ] thread Thread-1 after  synchronize on dealer.
[15:29:50.682] [INFO   ] thread Thread-0wip1
[15:29:50.682] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:50.682] [INFO   ] thread Thread-0wip2
[15:29:50.682] [INFO   ] creat AI step 10 
[15:29:50.682] [INFO   ] thread Thread-0wip3
[15:29:50.683] [INFO   ] thread Thread-0wip4
[15:29:50.682] [INFO   ] creat AI step 11 
[15:29:50.683] [INFO   ] creat AI step 10 
[15:29:50.683] [INFO   ] creat AI step 3 
[15:29:50.683] [INFO   ] creat AI step 11 
[15:29:50.684] [INFO   ] creat AI step 3 
[15:29:50.683] [INFO   ] creat AI step 7 
[15:29:50.684] [INFO   ] creat AI step 7 
[15:29:50.684] [INFO   ] AI key pressed step 1 
[15:29:50.684] [INFO   ] AI key pressed step 2 
[15:29:50.684] [INFO   ] KP step 1computer-0
[15:29:50.684] [INFO   ] AI key pressed step 1 
[15:29:50.684] [INFO   ] KP step 10computer-0
[15:29:50.685] [INFO   ] AI key pressed step 2 
[15:29:50.687] [INFO   ] KP step 1computer-1
[15:29:50.685] [INFO   ] AI key pressed step 3, random slot: 6
[15:29:50.688] [INFO   ] KP step 10computer-1
[15:29:50.689] [INFO   ] creat AI step 8 
[15:29:50.689] [INFO   ] AI key pressed step 3, random slot: 8
[15:29:50.689] [INFO   ] creat AI step 8 
[15:29:50.689] [INFO   ] creat AI step 9 
[15:29:50.689] [INFO   ] creat AI step 9 
[15:29:50.691] [INFO   ] thread Thread-0wip5
[15:29:50.692] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:50.692] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:50.691] [INFO   ] thread Thread-1wip1
[15:29:50.693] [INFO   ] thread Thread-1wip2
[15:29:50.693] [INFO   ] thread Thread-1wip3
[15:29:50.693] [INFO   ] thread Thread-1wip4
[15:29:50.693] [INFO   ] creat AI step 10 
[15:29:50.694] [INFO   ] creat AI step 11 
[15:29:50.693] [INFO   ] creat AI step 10 
[15:29:50.694] [INFO   ] creat AI step 3 
[15:29:50.694] [INFO   ] creat AI step 11 
[15:29:50.694] [INFO   ] creat AI step 7 
[15:29:50.694] [INFO   ] creat AI step 3 
[15:29:50.695] [INFO   ] creat AI step 7 
[15:29:50.695] [INFO   ] AI key pressed step 1 
[15:29:50.695] [INFO   ] AI key pressed step 2 
[15:29:50.695] [INFO   ] KP step 1computer-1
[15:29:50.695] [INFO   ] KP step 10computer-1
[15:29:50.695] [INFO   ] AI key pressed step 3, random slot: 0
[15:29:50.695] [INFO   ] creat AI step 8 
[15:29:50.694] [INFO   ] AI key pressed step 1 
[15:29:50.696] [INFO   ] creat AI step 9 
[15:29:50.696] [INFO   ] AI key pressed step 2 
[15:29:50.696] [INFO   ] KP step 1computer-0
[15:29:50.696] [INFO   ] KP step 10computer-0
[15:29:50.697] [INFO   ] AI key pressed step 3, random slot: 7
[15:29:50.697] [INFO   ] creat AI step 8 
[15:29:50.697] [INFO   ] creat AI step 9 
[15:29:50.696] [INFO   ] thread Thread-1wip5
[15:29:50.697] [INFO   ] thread Thread-0wip1
[15:29:50.697] [INFO   ] thread Thread-0wip2
[15:29:50.697] [INFO   ] thread Thread-0wip3
[15:29:50.697] [INFO   ] thread Thread-0wip4
[15:29:50.697] [INFO   ] thread Thread-1 after  synchronize on dealer.
[15:29:50.699] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:50.699] [INFO   ] creat AI step 10 
[15:29:50.699] [INFO   ] creat AI step 11 
[15:29:50.700] [INFO   ] creat AI step 3 
[15:29:50.701] [INFO   ] creat AI step 7 
[15:29:50.701] [INFO   ] AI key pressed step 1 
[15:29:50.701] [INFO   ] AI key pressed step 2 
[15:29:50.701] [INFO   ] creat AI step 10 
[15:29:50.701] [INFO   ] KP step 1computer-1
[15:29:50.701] [INFO   ] creat AI step 11 
[15:29:50.702] [INFO   ] KP step 10computer-1
[15:29:50.702] [INFO   ] creat AI step 3 
[15:29:50.702] [INFO   ] AI key pressed step 3, random slot: 11
[15:29:50.702] [INFO   ] creat AI step 8 
[15:29:50.702] [INFO   ] creat AI step 7 
[15:29:50.702] [INFO   ] creat AI step 9 
[15:29:50.703] [INFO   ] AI key pressed step 1 
[15:29:50.703] [INFO   ] AI key pressed step 2 
[15:29:50.703] [INFO   ] KP step 1computer-0
[15:29:50.703] [INFO   ] KP step 10computer-0
[15:29:50.703] [INFO   ] AI key pressed step 3, random slot: 10
[15:29:50.703] [INFO   ] creat AI step 8 
[15:29:50.703] [INFO   ] creat AI step 9 
[15:29:50.703] [INFO   ] thread Thread-1wip1
[15:29:50.703] [INFO   ] thread Thread-0wip5
[15:29:50.704] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:50.704] [INFO   ] thread Thread-1wip2
[15:29:50.704] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:50.705] [INFO   ] thread Thread-1wip3
[15:29:50.707] [INFO   ] thread Thread-1wip4
[15:29:50.707] [INFO   ] creat AI step 10 
[15:29:50.708] [INFO   ] creat AI step 11 
[15:29:50.707] [INFO   ] creat AI step 10 
[15:29:50.708] [INFO   ] creat AI step 11 
[15:29:50.708] [INFO   ] creat AI step 3 
[15:29:50.708] [INFO   ] creat AI step 7 
[15:29:50.708] [INFO   ] AI key pressed step 1 
[15:29:50.708] [INFO   ] creat AI step 3 
[15:29:50.708] [INFO   ] AI key pressed step 2 
[15:29:50.709] [INFO   ] KP step 1computer-1
[15:29:50.709] [INFO   ] KP step 10computer-1
[15:29:50.709] [INFO   ] creat AI step 7 
[15:29:50.709] [INFO   ] AI key pressed step 3, random slot: 3
[15:29:50.709] [INFO   ] creat AI step 8 
[15:29:50.709] [INFO   ] creat AI step 9 
[15:29:50.709] [INFO   ] AI key pressed step 1 
[15:29:50.713] [INFO   ] AI key pressed step 2 
[15:29:50.713] [INFO   ] KP step 1computer-0
[15:29:50.713] [INFO   ] KP step 10computer-0
[15:29:50.713] [INFO   ] AI key pressed step 3, random slot: 9
[15:29:50.713] [INFO   ] creat AI step 8 
[15:29:50.713] [INFO   ] creat AI step 9 
[15:29:50.713] [INFO   ] thread Thread-1wip5
[15:29:50.713] [INFO   ] thread Thread-0wip1
[15:29:50.713] [INFO   ] thread Thread-1 after  synchronize on dealer.
[15:29:50.714] [INFO   ] thread Thread-0wip2
[15:29:50.714] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:50.714] [INFO   ] thread Thread-0wip3
[15:29:50.714] [INFO   ] thread Thread-0wip4
[15:29:50.714] [INFO   ] creat AI step 10 
[15:29:50.714] [INFO   ] creat AI step 10 
[15:29:50.715] [INFO   ] creat AI step 11 
[15:29:50.715] [INFO   ] creat AI step 11 
[15:29:50.715] [INFO   ] creat AI step 3 
[15:29:50.716] [INFO   ] creat AI step 7 
[15:29:50.716] [INFO   ] AI key pressed step 1 
[15:29:50.716] [INFO   ] creat AI step 3 
[15:29:50.717] [INFO   ] creat AI step 7 
[15:29:50.717] [INFO   ] AI key pressed step 1 
[15:29:50.717] [INFO   ] AI key pressed step 2 
[15:29:50.717] [INFO   ] KP step 1computer-0
[15:29:50.717] [INFO   ] KP step 10computer-0
[15:29:50.717] [INFO   ] AI key pressed step 3, random slot: 1
[15:29:50.717] [INFO   ] creat AI step 8 
[15:29:50.717] [INFO   ] creat AI step 9 
[15:29:50.717] [INFO   ] AI key pressed step 2 
[15:29:50.721] [INFO   ] KP step 1computer-1
[15:29:50.721] [INFO   ] KP step 10computer-1
[15:29:50.721] [INFO   ] AI key pressed step 3, random slot: 5
[15:29:50.721] [INFO   ] thread Thread-0wip5
[15:29:50.721] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:50.721] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:50.721] [INFO   ] creat AI step 8 
[15:29:50.722] [INFO   ] creat AI step 9 
[15:29:50.723] [INFO   ] creat AI step 10 
[15:29:50.723] [INFO   ] creat AI step 11 
[15:29:50.723] [INFO   ] creat AI step 3 
[15:29:50.723] [INFO   ] creat AI step 7 
[15:29:50.723] [INFO   ] AI key pressed step 1 
[15:29:50.723] [INFO   ] AI key pressed step 2 
[15:29:50.723] [INFO   ] thread Thread-1wip1
[15:29:50.724] [INFO   ] thread Thread-1wip2
[15:29:50.724] [INFO   ] thread Thread-1wip3
[15:29:50.724] [INFO   ] thread Thread-1wip4
[15:29:50.724] [INFO   ] creat AI step 10 
[15:29:50.723] [INFO   ] KP step 1computer-0
[15:29:50.724] [INFO   ] creat AI step 11 
[15:29:50.724] [INFO   ] KP step 10computer-0
[15:29:50.724] [INFO   ] creat AI step 3 
[15:29:50.725] [INFO   ] creat AI step 7 
[15:29:50.725] [INFO   ] AI key pressed step 1 
[15:29:50.725] [INFO   ] AI key pressed step 2 
[15:29:50.725] [INFO   ] KP step 1computer-1
[15:29:50.725] [INFO   ] KP step 10computer-1
[15:29:50.725] [INFO   ] AI key pressed step 3, random slot: 1
[15:29:50.725] [INFO   ] creat AI step 8 
[15:29:50.725] [INFO   ] creat AI step 9 
[15:29:50.725] [INFO   ] AI key pressed step 3, random slot: 2
[15:29:50.726] [INFO   ] creat AI step 8 
[15:29:50.726] [INFO   ] thread Thread-1wip5
[15:29:50.726] [INFO   ] creat AI step 9 
[15:29:50.727] [INFO   ] thread Thread-1 after  synchronize on dealer.
[15:29:50.727] [INFO   ] thread Thread-0wip1
[15:29:50.727] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:50.727] [INFO   ] thread Thread-0wip2
[15:29:50.728] [INFO   ] thread Thread-0wip3
[15:29:50.728] [INFO   ] thread Thread-0wip4
[15:29:50.727] [INFO   ] creat AI step 10 
[15:29:50.728] [INFO   ] creat AI step 10 
[15:29:50.728] [INFO   ] creat AI step 11 
[15:29:50.728] [INFO   ] creat AI step 11 
[15:29:50.728] [INFO   ] creat AI step 3 
[15:29:50.728] [INFO   ] creat AI step 3 
[15:29:50.728] [INFO   ] creat AI step 7 
[15:29:50.728] [INFO   ] creat AI step 7 
[15:29:50.728] [INFO   ] AI key pressed step 1 
[15:29:50.728] [INFO   ] AI key pressed step 1 
[15:29:50.728] [INFO   ] AI key pressed step 2 
[15:29:50.730] [INFO   ] KP step 1computer-0
[15:29:50.730] [INFO   ] KP step 10computer-0
[15:29:50.730] [INFO   ] AI key pressed step 3, random slot: 6
[15:29:50.730] [INFO   ] creat AI step 8 
[15:29:50.730] [INFO   ] creat AI step 9 
[15:29:50.728] [INFO   ] AI key pressed step 2 
[15:29:50.730] [INFO   ] KP step 1computer-1
[15:29:50.730] [INFO   ] KP step 10computer-1
[15:29:50.730] [INFO   ] AI key pressed step 3, random slot: 6
[15:29:50.730] [INFO   ] creat AI step 8 
[15:29:50.730] [INFO   ] creat AI step 9 
[15:29:50.731] [INFO   ] thread Thread-0wip5
[15:29:50.731] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:50.731] [INFO   ] thread Thread-1wip1
[15:29:50.731] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[15:29:50.731] [INFO   ] thread Thread-1wip2
[15:29:50.731] [INFO   ] creat AI step 10 
[15:29:50.731] [INFO   ] thread Thread-1wip3
[15:29:50.731] [INFO   ] creat AI step 11 
[15:29:50.731] [INFO   ] thread Thread-1wip4
[15:29:50.732] [INFO   ] creat AI step 3 
[15:29:50.732] [INFO   ] creat AI step 7 
[15:29:50.732] [INFO   ] AI key pressed step 1 
[15:29:50.732] [INFO   ] AI key pressed step 2 
[15:29:50.732] [INFO   ] KP step 1computer-0
[15:29:50.732] [INFO   ] KP step 10computer-0
[15:29:50.732] [INFO   ] AI key pressed step 3, random slot: 4
[15:29:50.732] [INFO   ] creat AI step 8 
[15:29:50.732] [INFO   ] creat AI step 9 
[15:29:50.732] [INFO   ] creat AI step 10 
[15:29:50.741] [INFO   ] creat AI step 11 
[15:29:50.741] [INFO   ] creat AI step 3 
[15:29:50.741] [INFO   ] creat AI step 7 
[15:29:50.741] [INFO   ] AI key pressed step 1 
[15:29:50.741] [INFO   ] AI key pressed step 2 
[15:29:50.741] [INFO   ] KP step 1computer-1
[15:29:50.741] [INFO   ] KP step 10computer-1
[15:29:50.742] [INFO   ] AI key pressed step 3, random slot: 3
[15:29:50.742] [INFO   ] creat AI step 8 
[15:29:50.742] [INFO   ] creat AI step 9 
[15:29:50.742] [INFO   ] thread Thread-0wip1
[15:29:50.742] [INFO   ] thread Thread-0wip2
[15:29:50.742] [INFO   ] thread Thread-1wip5
[15:29:50.742] [INFO   ] thread Thread-1 after  synchronize on dealer.
[15:29:50.742] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[15:29:50.742] [INFO   ] thread Thread-0wip3
[15:29:50.742] [INFO   ] thread Thread-0wip4
[15:29:50.742] [INFO   ] creat AI step 10 
[15:29:50.742] [INFO   ] creat AI step 11 
[15:29:50.742] [INFO   ] creat AI step 10 
[15:29:50.744] [INFO   ] creat AI step 11 
[15:29:50.744] [INFO   ] creat AI step 3 
[15:29:50.744] [INFO   ] creat AI step 7 
[15:29:50.744] [INFO   ] AI key pressed step 1 
[15:29:50.744] [INFO   ] AI key pressed step 2 
[15:29:50.744] [INFO   ] KP step 1computer-0
[15:29:50.744] [INFO   ] KP step 10computer-0
[15:29:50.744] [INFO   ] AI key pressed step 3, random slot: 7
[15:29:50.745] [INFO   ] creat AI step 8 
[15:29:50.745] [INFO   ] creat AI step 9 
[15:29:50.742] [INFO   ] creat AI step 3 
[15:29:50.745] [INFO   ] creat AI step 7 
[15:29:50.746] [INFO   ] thread Thread-0wip5
[15:29:50.746] [INFO   ] AI key pressed step 1 
[15:29:50.747] [INFO   ] thread Thread-0 after  synchronize on dealer.
[15:29:50.747] [INFO   ] AI key pressed step 2 
