[13:28:59.681] [INFO   ] thread main starting.
[13:29:03.675] [INFO   ] creat AI step 7 
[13:29:03.675] [INFO   ] KP step 1computer-1
[13:29:03.676] [INFO   ] KP step 7computer-1
[13:29:03.676] [INFO   ] creat AI step 8 
[13:29:03.677] [INFO   ] creat AI step 9 
[13:29:03.674] [INFO   ] creat AI step 3 
[13:29:03.683] [INFO   ] creat AI step 7 
[13:29:03.683] [INFO   ] KP step 1computer-0
[13:29:03.684] [INFO   ] KP step 7computer-0
[13:29:03.684] [INFO   ] creat AI step 8 
[13:29:03.685] [INFO   ] creat AI step 9 
[13:29:03.686] [INFO   ] KP step 12Thread-1
[13:29:03.686] [INFO   ] KP step 12Thread-0
[13:29:03.687] [INFO   ] KP step 11Thread-0
[13:29:03.687] [INFO   ] KP step 11Thread-1
[13:29:03.694] [INFO   ] creat AI step 10 
[13:29:03.694] [INFO   ] creat AI step 11 
[13:29:03.695] [INFO   ] creat AI step 3 
[13:29:03.695] [INFO   ] creat AI step 7 
[13:29:03.695] [INFO   ] KP step 1computer-1
[13:29:03.695] [INFO   ] KP step 7computer-1
[13:29:03.696] [INFO   ] creat AI step 8 
[13:29:03.696] [INFO   ] creat AI step 9 
[13:29:03.698] [INFO   ] creat AI step 10 
[13:29:03.698] [INFO   ] creat AI step 11 
[13:29:03.698] [INFO   ] creat AI step 3 
[13:29:03.699] [INFO   ] creat AI step 7 
[13:29:03.699] [INFO   ] KP step 1computer-0
[13:29:03.699] [INFO   ] KP step 7computer-0
[13:29:03.700] [INFO   ] creat AI step 8 
[13:29:03.700] [INFO   ] creat AI step 9 
[13:29:03.701] [INFO   ] KP step 12Thread-0
[13:29:03.701] [INFO   ] KP step 11Thread-0
[13:29:03.699] [INFO   ] KP step 12Thread-1
[13:29:03.701] [INFO   ] creat AI step 10 
[13:29:03.702] [INFO   ] creat AI step 11 
[13:29:03.702] [INFO   ] creat AI step 3 
[13:29:03.701] [INFO   ] KP step 11Thread-1
[13:29:03.703] [INFO   ] creat AI step 7 
[13:29:03.703] [INFO   ] creat AI step 10 
[13:29:03.703] [INFO   ] KP step 1computer-0
[13:29:03.703] [INFO   ] creat AI step 11 
[13:29:03.705] [INFO   ] KP step 7computer-0
[13:29:03.705] [INFO   ] creat AI step 3 
[13:29:03.707] [INFO   ] creat AI step 7 
[13:29:03.707] [INFO   ] KP step 1computer-1
[13:29:03.707] [INFO   ] KP step 7computer-1
[13:29:03.708] [INFO   ] creat AI step 8 
[13:29:03.708] [INFO   ] creat AI step 9 
[13:29:03.706] [INFO   ] creat AI step 8 
[13:29:03.714] [INFO   ] creat AI step 9 
[13:29:03.714] [INFO   ] KP step 12Thread-0
[13:29:03.715] [INFO   ] KP step 11Thread-0
[13:29:03.718] [INFO   ] KP step 12Thread-1
[13:29:03.719] [INFO   ] KP step 11Thread-1
[13:29:03.720] [INFO   ] creat AI step 10 
[13:29:03.720] [INFO   ] creat AI step 11 
[13:29:03.720] [INFO   ] creat AI step 10 
[13:29:03.720] [INFO   ] creat AI step 3 
[13:29:03.720] [INFO   ] creat AI step 11 
[13:29:03.723] [INFO   ] creat AI step 3 
[13:29:03.723] [INFO   ] creat AI step 7 
[13:29:03.723] [INFO   ] KP step 1computer-1
[13:29:03.723] [INFO   ] KP step 7computer-1
[13:29:03.723] [INFO   ] creat AI step 8 
[13:29:03.723] [INFO   ] creat AI step 9 
[13:29:03.722] [INFO   ] creat AI step 7 
[13:29:03.725] [INFO   ] KP step 1computer-0
[13:29:03.732] [INFO   ] KP step 7computer-0
[13:29:03.732] [INFO   ] creat AI step 8 
[13:29:03.733] [INFO   ] creat AI step 9 
[13:29:03.727] [INFO   ] KP step 12Thread-1
[13:29:03.733] [INFO   ] KP step 12Thread-0
[13:29:03.733] [INFO   ] KP step 11Thread-1
[13:29:03.734] [INFO   ] KP step 11Thread-0
[13:29:03.734] [INFO   ] creat AI step 10 
[13:29:03.735] [INFO   ] creat AI step 10 
[13:29:03.736] [INFO   ] creat AI step 11 
[13:29:03.735] [INFO   ] creat AI step 11 
[13:29:03.737] [INFO   ] creat AI step 3 
[13:29:03.737] [INFO   ] creat AI step 7 
[13:29:03.738] [INFO   ] KP step 1computer-1
[13:29:03.738] [INFO   ] KP step 7computer-1
[13:29:03.738] [INFO   ] creat AI step 8 
[13:29:03.738] [INFO   ] creat AI step 9 
[13:29:03.736] [INFO   ] creat AI step 3 
[13:29:03.740] [INFO   ] KP step 12Thread-1
[13:29:03.740] [INFO   ] creat AI step 7 
[13:29:03.741] [INFO   ] KP step 1computer-0
[13:29:03.741] [INFO   ] KP step 7computer-0
[13:29:03.743] [INFO   ] creat AI step 8 
[13:29:03.744] [INFO   ] creat AI step 9 
[13:29:03.740] [INFO   ] KP step 11Thread-1
[13:29:03.744] [INFO   ] KP step 12Thread-0
[13:29:03.745] [INFO   ] KP step 11Thread-0
[13:29:03.745] [INFO   ] creat AI step 10 
[13:29:03.745] [INFO   ] creat AI step 10 
[13:29:03.746] [INFO   ] creat AI step 11 
[13:29:03.745] [INFO   ] creat AI step 11 
[13:29:03.747] [INFO   ] creat AI step 3 
[13:29:03.747] [INFO   ] creat AI step 7 
[13:29:03.746] [INFO   ] creat AI step 3 
[13:29:03.747] [INFO   ] KP step 1computer-1
[13:29:03.749] [INFO   ] KP step 7computer-1
[13:29:03.749] [INFO   ] creat AI step 8 
[13:29:03.750] [INFO   ] creat AI step 9 
[13:29:03.749] [INFO   ] creat AI step 7 
[13:29:03.755] [INFO   ] KP step 1computer-0
[13:29:03.755] [INFO   ] KP step 7computer-0
[13:29:03.755] [INFO   ] creat AI step 8 
[13:29:03.755] [INFO   ] creat AI step 9 
[13:29:03.756] [INFO   ] KP step 12Thread-1
[13:29:03.756] [INFO   ] KP step 11Thread-1
[13:29:03.756] [INFO   ] creat AI step 10 
[13:29:03.757] [INFO   ] creat AI step 11 
[13:29:03.756] [INFO   ] KP step 12Thread-0
[13:29:03.758] [INFO   ] KP step 11Thread-0
[13:29:03.758] [INFO   ] creat AI step 3 
[13:29:03.758] [INFO   ] creat AI step 7 
[13:29:03.759] [INFO   ] KP step 1computer-1
[13:29:03.759] [INFO   ] KP step 7computer-1
[13:29:03.759] [INFO   ] creat AI step 8 
[13:29:03.759] [INFO   ] creat AI step 9 
[13:29:03.760] [INFO   ] creat AI step 10 
[13:29:03.761] [INFO   ] creat AI step 11 
[13:29:03.761] [INFO   ] creat AI step 3 
[13:29:03.762] [INFO   ] creat AI step 7 
[13:29:03.762] [INFO   ] KP step 1computer-0
[13:29:03.762] [INFO   ] KP step 7computer-0
[13:29:03.762] [INFO   ] creat AI step 8 
[13:29:03.762] [INFO   ] KP step 12Thread-1
[13:29:03.763] [INFO   ] KP step 11Thread-1
[13:29:03.763] [INFO   ] creat AI step 9 
[13:29:03.763] [INFO   ] creat AI step 10 
[13:29:03.763] [INFO   ] KP step 12Thread-0
[13:29:03.764] [INFO   ] creat AI step 11 
[13:29:03.764] [INFO   ] KP step 11Thread-0
[13:29:03.765] [INFO   ] creat AI step 3 
[13:29:03.765] [INFO   ] creat AI step 10 
[13:29:03.766] [INFO   ] creat AI step 11 
[13:29:03.765] [INFO   ] creat AI step 7 
[13:29:03.766] [INFO   ] KP step 1computer-1
[13:29:03.766] [INFO   ] KP step 7computer-1
[13:29:03.767] [INFO   ] creat AI step 8 
[13:29:03.767] [INFO   ] creat AI step 9 
[13:29:03.766] [INFO   ] creat AI step 3 
[13:29:03.772] [INFO   ] creat AI step 7 
[13:29:03.772] [INFO   ] KP step 1computer-0
[13:29:03.772] [INFO   ] KP step 7computer-0
[13:29:03.773] [INFO   ] creat AI step 8 
[13:29:03.773] [INFO   ] creat AI step 9 
[13:29:03.773] [INFO   ] KP step 12Thread-1
[13:29:03.773] [INFO   ] KP step 12Thread-0
[13:29:03.774] [INFO   ] KP step 11Thread-0
[13:29:03.773] [INFO   ] KP step 11Thread-1
[13:29:03.776] [INFO   ] creat AI step 10 
[13:29:03.776] [INFO   ] creat AI step 10 
[13:29:03.777] [INFO   ] creat AI step 11 
[13:29:03.777] [INFO   ] creat AI step 3 
[13:29:03.777] [INFO   ] creat AI step 7 
[13:29:03.777] [INFO   ] KP step 1computer-1
[13:29:03.777] [INFO   ] KP step 7computer-1
[13:29:03.777] [INFO   ] creat AI step 8 
[13:29:03.777] [INFO   ] creat AI step 9 
[13:29:03.776] [INFO   ] creat AI step 11 
[13:29:03.780] [INFO   ] creat AI step 3 
[13:29:03.780] [INFO   ] creat AI step 7 
[13:29:03.780] [INFO   ] KP step 1computer-0
[13:29:03.781] [INFO   ] KP step 7computer-0
[13:29:03.782] [INFO   ] creat AI step 8 
[13:29:03.782] [INFO   ] creat AI step 9 
[13:29:03.784] [INFO   ] KP step 12Thread-0
[13:29:03.782] [INFO   ] KP step 12Thread-1
[13:29:03.784] [INFO   ] KP step 11Thread-0
[13:29:03.784] [INFO   ] KP step 11Thread-1
[13:29:03.784] [INFO   ] creat AI step 10 
[13:29:03.784] [INFO   ] creat AI step 10 
[13:29:03.785] [INFO   ] creat AI step 11 
[13:29:03.785] [INFO   ] creat AI step 11 
[13:29:03.785] [INFO   ] creat AI step 3 
[13:29:03.786] [INFO   ] creat AI step 3 
[13:29:03.786] [INFO   ] creat AI step 7 
[13:29:03.786] [INFO   ] creat AI step 7 
[13:29:03.787] [INFO   ] KP step 1computer-0
[13:29:03.787] [INFO   ] KP step 1computer-1
[13:29:03.787] [INFO   ] KP step 7computer-0
[13:29:03.787] [INFO   ] KP step 7computer-1
[13:29:03.788] [INFO   ] creat AI step 8 
[13:29:03.788] [INFO   ] creat AI step 8 
[13:29:03.788] [INFO   ] creat AI step 9 
[13:29:03.788] [INFO   ] creat AI step 9 
[13:29:03.790] [INFO   ] KP step 12Thread-0
[13:29:03.790] [INFO   ] KP step 12Thread-1
[13:29:03.790] [INFO   ] KP step 11Thread-0
[13:29:03.791] [INFO   ] KP step 11Thread-1
[13:29:03.791] [INFO   ] creat AI step 10 
[13:29:03.791] [INFO   ] creat AI step 10 
[13:29:03.791] [INFO   ] creat AI step 11 
[13:29:03.791] [INFO   ] creat AI step 11 
[13:29:03.792] [INFO   ] creat AI step 3 
[13:29:03.792] [INFO   ] creat AI step 7 
[13:29:03.792] [INFO   ] creat AI step 3 
[13:29:03.793] [INFO   ] KP step 1computer-0
[13:29:03.793] [INFO   ] creat AI step 7 
[13:29:03.793] [INFO   ] KP step 7computer-0
[13:29:03.793] [INFO   ] KP step 1computer-1
[13:29:03.793] [INFO   ] creat AI step 8 
[13:29:03.794] [INFO   ] KP step 7computer-1
[13:29:03.794] [INFO   ] creat AI step 9 
[13:29:03.794] [INFO   ] creat AI step 8 
[13:29:03.795] [INFO   ] KP step 12Thread-0
[13:29:03.795] [INFO   ] creat AI step 9 
[13:29:03.795] [INFO   ] KP step 11Thread-0
[13:29:03.796] [INFO   ] KP step 12Thread-1
[13:29:03.796] [INFO   ] creat AI step 10 
[13:29:03.796] [INFO   ] creat AI step 11 
[13:29:03.796] [INFO   ] creat AI step 3 
[13:29:03.797] [INFO   ] creat AI step 4 
[13:29:03.797] [INFO   ] place card step 0 
[13:29:03.797] [INFO   ] KP step 11Thread-1
[13:29:03.798] [INFO   ] creat AI step 10 
[13:29:03.798] [INFO   ] place card step 1 
[13:29:03.797] [INFO   ] creat AI step 5 
[13:29:03.798] [INFO   ] creat AI step 11 
[13:29:03.799] [INFO   ] creat AI step 3 
[13:29:03.799] [INFO   ] creat AI step 4 
[13:29:03.800] [INFO   ] creat AI step 5 
[13:29:03.905] [SEVERE ] placing card 8 in slot 0
[13:29:04.012] [SEVERE ] placing card 80 in slot 1
[13:29:04.120] [SEVERE ] placing card 71 in slot 2
[13:29:04.227] [SEVERE ] placing card 68 in slot 3
[13:29:04.334] [SEVERE ] placing card 30 in slot 4
[13:29:04.443] [SEVERE ] placing card 10 in slot 5
[13:29:04.550] [SEVERE ] placing card 21 in slot 6
[13:29:04.660] [SEVERE ] placing card 16 in slot 7
[13:29:04.767] [SEVERE ] placing card 43 in slot 8
[13:29:04.875] [SEVERE ] placing card 62 in slot 9
[13:29:04.984] [SEVERE ] placing card 60 in slot 10
[13:29:05.094] [SEVERE ] placing card 67 in slot 11
[13:29:05.095] [INFO   ] place card step 2 
[13:29:05.095] [INFO   ] place card step 3 
[13:29:05.101] [INFO   ] place card step 5 
[13:29:05.101] [INFO   ] place card step 6 
[13:29:05.101] [INFO   ] place card step 7 
[13:29:05.101] [INFO   ] place card step 8 
[13:29:05.102] [SEVERE ] updating countdown to 58466
[13:29:05.103] [INFO   ] thread dealer start remove cards.
[13:29:05.104] [INFO   ] creat AI step 6 
[13:29:05.105] [INFO   ] creat AI step 6 
[13:29:05.105] [INFO   ] creat AI step 7 
[13:29:05.106] [INFO   ] KP step 1computer-0
[13:29:05.106] [INFO   ] creat AI step 7 
[13:29:05.106] [INFO   ] KP step 2computer-0
[13:29:05.106] [INFO   ] KP step 1computer-1
[13:29:05.107] [INFO   ] KP step 2computer-1
[13:29:05.108] [INFO   ] KP step 4computer-1
[13:29:05.108] [INFO   ] KP step 5computer-1
[13:29:05.108] [SEVERE ] player 2 placing token on slot 3
[13:29:05.109] [INFO   ] KP step 6computer-1
[13:29:05.109] [INFO   ] KP step 7computer-1
[13:29:05.109] [INFO   ] creat AI step 8 
[13:29:05.109] [INFO   ] creat AI step 9 
[13:29:05.107] [INFO   ] KP step 4computer-0
[13:29:05.112] [INFO   ] KP step 12Thread-1
[13:29:05.113] [INFO   ] KP step 5computer-0
[13:29:05.113] [INFO   ] KP step 11Thread-1
[13:29:05.114] [SEVERE ] player 1 placing token on slot 3
[13:29:05.114] [INFO   ] creat AI step 10 
[13:29:05.115] [INFO   ] KP step 6computer-0
[13:29:05.115] [INFO   ] creat AI step 11 
[13:29:05.115] [INFO   ] KP step 7computer-0
[13:29:05.115] [INFO   ] creat AI step 3 
[13:29:05.116] [INFO   ] creat AI step 8 
[13:29:05.116] [INFO   ] creat AI step 7 
[13:29:05.117] [INFO   ] KP step 1computer-1
[13:29:05.117] [INFO   ] KP step 2computer-1
[13:29:05.117] [INFO   ] KP step 3computer-1
[13:29:05.117] [SEVERE ] removing player 2 token from slot 3
[13:29:05.118] [INFO   ] KP step 7computer-1
[13:29:05.118] [INFO   ] creat AI step 8 
[13:29:05.118] [INFO   ] creat AI step 9 
[13:29:05.116] [INFO   ] creat AI step 9 
[13:29:05.126] [INFO   ] KP step 12Thread-0
[13:29:05.127] [INFO   ] KP step 11Thread-0
[13:29:05.126] [INFO   ] KP step 12Thread-1
[13:29:05.133] [INFO   ] KP step 11Thread-1
[13:29:05.133] [INFO   ] creat AI step 10 
[13:29:05.133] [INFO   ] creat AI step 10 
[13:29:05.133] [INFO   ] creat AI step 11 
[13:29:05.134] [INFO   ] creat AI step 11 
[13:29:05.134] [INFO   ] creat AI step 3 
[13:29:05.134] [INFO   ] creat AI step 3 
[13:29:05.135] [INFO   ] creat AI step 7 
[13:29:05.135] [INFO   ] creat AI step 7 
[13:29:05.135] [INFO   ] KP step 1computer-0
[13:29:05.135] [INFO   ] KP step 1computer-1
[13:29:05.136] [INFO   ] KP step 2computer-1
[13:29:05.136] [INFO   ] KP step 4computer-1
[13:29:05.136] [INFO   ] KP step 2computer-0
[13:29:05.136] [INFO   ] KP step 5computer-1
[13:29:05.137] [SEVERE ] player 2 placing token on slot 2
[13:29:05.137] [INFO   ] KP step 6computer-1
[13:29:05.137] [INFO   ] KP step 7computer-1
[13:29:05.137] [INFO   ] creat AI step 8 
[13:29:05.138] [INFO   ] creat AI step 9 
[13:29:05.137] [INFO   ] KP step 4computer-0
[13:29:05.138] [INFO   ] KP step 5computer-0
[13:29:05.138] [SEVERE ] player 1 placing token on slot 5
[13:29:05.138] [INFO   ] KP step 12Thread-1
[13:29:05.140] [INFO   ] KP step 11Thread-1
[13:29:05.141] [INFO   ] creat AI step 10 
[13:29:05.141] [INFO   ] creat AI step 11 
[13:29:05.141] [INFO   ] creat AI step 3 
[13:29:05.141] [INFO   ] creat AI step 7 
[13:29:05.141] [INFO   ] KP step 1computer-1
[13:29:05.141] [INFO   ] KP step 2computer-1
[13:29:05.141] [INFO   ] KP step 4computer-1
[13:29:05.142] [INFO   ] KP step 5computer-1
[13:29:05.140] [INFO   ] KP step 6computer-0
[13:29:05.142] [INFO   ] KP step 7computer-0
[13:29:05.142] [SEVERE ] player 2 placing token on slot 0
[13:29:05.142] [INFO   ] creat AI step 8 
[13:29:05.142] [INFO   ] KP step 6computer-1
[13:29:05.143] [INFO   ] KP step 7computer-1
[13:29:05.143] [INFO   ] creat AI step 8 
[13:29:05.144] [INFO   ] creat AI step 9 
[13:29:05.142] [INFO   ] creat AI step 9 
[13:29:05.146] [INFO   ] KP step 12Thread-1
[13:29:05.146] [INFO   ] KP step 11Thread-1
[13:29:05.146] [INFO   ] KP step 12Thread-0
[13:29:05.146] [INFO   ] creat AI step 10 
[13:29:05.147] [INFO   ] KP step 11Thread-0
[13:29:05.147] [INFO   ] creat AI step 11 
[13:29:05.147] [INFO   ] creat AI step 3 
[13:29:05.148] [INFO   ] creat AI step 7 
[13:29:05.148] [INFO   ] KP step 1computer-1
[13:29:05.148] [INFO   ] KP step 2computer-1
[13:29:05.148] [INFO   ] KP step 4computer-1
[13:29:05.148] [INFO   ] KP step 5computer-1
[13:29:05.149] [SEVERE ] player 2 placing token on slot 3
[13:29:05.149] [INFO   ] KP step 6computer-1
[13:29:05.149] [INFO   ] KP step 7computer-1
[13:29:05.150] [INFO   ] creat AI step 8 
[13:29:05.150] [INFO   ] creat AI step 9 
[13:29:05.152] [INFO   ] creat AI step 10 
[13:29:05.154] [INFO   ] creat AI step 11 
[13:29:05.154] [INFO   ] KP step 12Thread-1
[13:29:05.155] [INFO   ] KP step 11Thread-1
[13:29:05.155] [INFO   ] creat AI step 10 
[13:29:05.155] [INFO   ] creat AI step 11 
[13:29:05.155] [INFO   ] creat AI step 3 
[13:29:05.155] [INFO   ] creat AI step 7 
[13:29:05.155] [INFO   ] KP step 1computer-1
[13:29:05.155] [INFO   ] KP step 2computer-1
[13:29:05.154] [INFO   ] creat AI step 3 
