[10:35:31.670] [INFO   ] thread main starting.
[10:35:31.683] [SEVERE ] cannot read configuration file config.properties trying from resources.
[10:35:31.688] [SEVERE ] configuration file was loaded from resources directory.
[10:35:32.943] [INFO   ] thread dealer starting.
[10:35:32.945] [INFO   ] thread dealer starting.
[10:35:32.954] [INFO   ] thread Thread-0 starting.
[10:35:32.959] [INFO   ] creat AI step 1 
[10:35:32.959] [INFO   ] thread computer-0 starting.
[10:35:32.959] [INFO   ] creat AI step 2 
[10:35:32.960] [INFO   ] creat AI step 3 
[10:35:32.960] [INFO   ] thread Thread-0wip1
[10:35:32.960] [INFO   ] creat AI step 7 
[10:35:32.964] [INFO   ] thread Thread-0wip2
[10:35:32.964] [INFO   ] AI key pressed step 1 
[10:35:32.965] [INFO   ] thread Thread-0wip3
[10:35:32.966] [INFO   ] thread Thread-0wip4
[10:35:32.966] [INFO   ] AI key pressed step 2 
[10:35:32.966] [INFO   ] KP step 1computer-0
[10:35:32.966] [INFO   ] KP step 10computer-0
[10:35:32.967] [INFO   ] AI key pressed step 3, random slot: 6
[10:35:32.967] [INFO   ] creat AI step 8 
[10:35:32.967] [INFO   ] creat AI step 9 
[10:35:32.968] [INFO   ] thread Thread-0wip5
[10:35:32.968] [INFO   ] thread Thread-0 after  synchronize on dealer.
[10:35:32.968] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[10:35:32.969] [INFO   ] creat AI step 10 
[10:35:32.969] [INFO   ] creat AI step 11 
[10:35:32.969] [INFO   ] creat AI step 3 
[10:35:32.970] [INFO   ] creat AI step 7 
[10:35:32.970] [INFO   ] AI key pressed step 1 
[10:35:32.971] [INFO   ] AI key pressed step 2 
[10:35:32.971] [INFO   ] KP step 1computer-0
[10:35:32.972] [INFO   ] KP step 10computer-0
[10:35:32.973] [INFO   ] AI key pressed step 3, random slot: 6
[10:35:32.973] [INFO   ] creat AI step 8 
[10:35:32.973] [INFO   ] creat AI step 9 
[10:35:32.973] [INFO   ] creat AI step 10 
[10:35:32.974] [INFO   ] creat AI step 11 
[10:35:32.974] [INFO   ] creat AI step 3 
[10:35:32.974] [INFO   ] creat AI step 7 
[10:35:32.974] [INFO   ] AI key pressed step 1 
[10:35:32.974] [INFO   ] AI key pressed step 2 
[10:35:32.974] [INFO   ] KP step 1computer-0
[10:35:32.976] [INFO   ] KP step 10computer-0
[10:35:32.976] [INFO   ] AI key pressed step 3, random slot: 9
[10:35:32.976] [INFO   ] creat AI step 8 
[10:35:32.976] [INFO   ] creat AI step 9 
[10:35:32.977] [INFO   ] creat AI step 10 
[10:35:32.977] [INFO   ] creat AI step 11 
[10:35:32.977] [INFO   ] creat AI step 3 
[10:35:32.977] [INFO   ] creat AI step 7 
[10:35:32.979] [INFO   ] AI key pressed step 1 
[10:35:32.980] [INFO   ] AI key pressed step 2 
[10:35:32.979] [INFO   ] thread Thread-1 starting.
[10:35:32.980] [INFO   ] KP step 1computer-0
[10:35:32.981] [INFO   ] KP step 10computer-0
[10:35:32.982] [INFO   ] AI key pressed step 3, random slot: 8
[10:35:32.982] [INFO   ] creat AI step 8 
[10:35:32.982] [INFO   ] creat AI step 9 
[10:35:32.982] [INFO   ] creat AI step 10 
[10:35:32.983] [INFO   ] creat AI step 11 
[10:35:32.983] [INFO   ] creat AI step 3 
[10:35:32.983] [INFO   ] creat AI step 7 
[10:35:32.984] [INFO   ] AI key pressed step 1 
[10:35:32.984] [INFO   ] AI key pressed step 2 
[10:35:32.984] [INFO   ] KP step 1computer-0
[10:35:32.984] [INFO   ] KP step 10computer-0
[10:35:32.984] [INFO   ] AI key pressed step 3, random slot: 5
[10:35:32.984] [INFO   ] creat AI step 8 
[10:35:32.986] [INFO   ] creat AI step 9 
[10:35:32.986] [INFO   ] creat AI step 10 
[10:35:32.986] [INFO   ] creat AI step 11 
[10:35:32.987] [INFO   ] creat AI step 3 
[10:35:32.987] [INFO   ] creat AI step 7 
[10:35:32.987] [INFO   ] AI key pressed step 1 
[10:35:32.987] [INFO   ] AI key pressed step 2 
[10:35:32.988] [INFO   ] KP step 1computer-0
[10:35:32.988] [INFO   ] KP step 10computer-0
[10:35:32.988] [INFO   ] AI key pressed step 3, random slot: 0
[10:35:32.988] [INFO   ] creat AI step 8 
[10:35:32.989] [INFO   ] creat AI step 9 
[10:35:32.989] [INFO   ] creat AI step 10 
[10:35:32.989] [INFO   ] creat AI step 11 
[10:35:32.989] [INFO   ] creat AI step 3 
[10:35:32.990] [INFO   ] creat AI step 7 
[10:35:32.990] [INFO   ] AI key pressed step 1 
[10:35:32.990] [INFO   ] AI key pressed step 2 
[10:35:32.990] [INFO   ] KP step 1computer-0
[10:35:32.991] [INFO   ] KP step 10computer-0
[10:35:32.991] [INFO   ] AI key pressed step 3, random slot: 11
[10:35:32.991] [INFO   ] creat AI step 8 
[10:35:32.991] [INFO   ] creat AI step 9 
[10:35:32.991] [INFO   ] creat AI step 10 
[10:35:32.992] [INFO   ] creat AI step 11 
[10:35:32.992] [INFO   ] creat AI step 3 
[10:35:32.992] [INFO   ] creat AI step 7 
[10:35:32.992] [INFO   ] AI key pressed step 1 
[10:35:32.993] [INFO   ] AI key pressed step 2 
[10:35:32.993] [INFO   ] KP step 1computer-0
[10:35:32.993] [INFO   ] KP step 10computer-0
[10:35:32.994] [INFO   ] AI key pressed step 3, random slot: 11
[10:35:32.994] [INFO   ] creat AI step 8 
[10:35:32.994] [INFO   ] creat AI step 9 
[10:35:32.994] [INFO   ] creat AI step 10 
[10:35:32.994] [INFO   ] creat AI step 11 
[10:35:32.994] [INFO   ] creat AI step 3 
[10:35:32.994] [INFO   ] creat AI step 7 
[10:35:32.994] [INFO   ] AI key pressed step 1 
[10:35:32.996] [INFO   ] AI key pressed step 2 
[10:35:32.996] [INFO   ] KP step 1computer-0
[10:35:32.996] [INFO   ] KP step 10computer-0
[10:35:32.997] [INFO   ] AI key pressed step 3, random slot: 10
[10:35:32.997] [INFO   ] creat AI step 8 
[10:35:32.997] [INFO   ] creat AI step 9 
[10:35:32.997] [INFO   ] creat AI step 10 
[10:35:32.998] [INFO   ] creat AI step 11 
[10:35:32.998] [INFO   ] creat AI step 3 
[10:35:32.998] [INFO   ] creat AI step 7 
[10:35:32.999] [INFO   ] AI key pressed step 1 
[10:35:32.999] [INFO   ] AI key pressed step 2 
[10:35:32.999] [INFO   ] KP step 1computer-0
[10:35:32.999] [INFO   ] KP step 10computer-0
[10:35:33.001] [INFO   ] AI key pressed step 3, random slot: 3
[10:35:33.001] [INFO   ] creat AI step 8 
[10:35:33.001] [INFO   ] creat AI step 9 
[10:35:33.002] [INFO   ] creat AI step 10 
[10:35:33.002] [INFO   ] creat AI step 11 
[10:35:33.002] [INFO   ] creat AI step 3 
[10:35:33.002] [INFO   ] creat AI step 7 
[10:35:33.003] [INFO   ] AI key pressed step 1 
[10:35:33.003] [INFO   ] AI key pressed step 2 
[10:35:33.003] [INFO   ] KP step 1computer-0
[10:35:33.003] [INFO   ] KP step 10computer-0
[10:35:33.003] [INFO   ] AI key pressed step 3, random slot: 10
[10:35:33.004] [INFO   ] creat AI step 8 
[10:35:33.004] [INFO   ] creat AI step 9 
[10:35:33.005] [INFO   ] creat AI step 10 
[10:35:33.006] [INFO   ] creat AI step 11 
[10:35:33.006] [INFO   ] creat AI step 3 
[10:35:33.006] [INFO   ] creat AI step 7 
[10:35:33.006] [INFO   ] AI key pressed step 1 
