[14:49:30.929] [INFO   ] thread main starting.
[14:49:30.938] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:49:30.940] [SEVERE ] configuration file was loaded from resources directory.
[14:49:31.478] [INFO   ] thread dealer starting.
[14:49:31.480] [INFO   ] thread dealer starting.
[14:49:31.481] [INFO   ] thread Thread-0 starting.
[14:49:31.481] [INFO   ] thread Thread-1 starting.
[14:49:36.197] [SEVERE ] updating countdown to 16646
[14:49:36.197] [SEVERE ] updating countdown to 16646
[14:49:36.308] [SEVERE ] updating countdown to 16535
[14:49:36.308] [SEVERE ] updating countdown to 16535
[14:49:36.420] [SEVERE ] updating countdown to 16423
[14:49:36.420] [SEVERE ] updating countdown to 16423
[14:49:36.530] [SEVERE ] updating countdown to 16313
[14:49:36.530] [SEVERE ] updating countdown to 16313
[14:49:36.641] [SEVERE ] updating countdown to 16202
[14:49:36.641] [SEVERE ] updating countdown to 16202
[14:49:36.751] [SEVERE ] updating countdown to 16092
[14:49:36.751] [SEVERE ] updating countdown to 16092
[14:49:36.863] [SEVERE ] updating countdown to 15980
[14:49:36.863] [SEVERE ] updating countdown to 15980
[14:49:36.971] [SEVERE ] updating countdown to 15872
[14:49:36.971] [SEVERE ] updating countdown to 15872
[14:49:37.072] [SEVERE ] updating countdown to 15771
[14:49:37.072] [SEVERE ] updating countdown to 15771
[14:49:37.189] [SEVERE ] updating countdown to 15654
[14:49:37.189] [SEVERE ] updating countdown to 15654
[14:49:37.297] [SEVERE ] updating countdown to 15546
[14:49:37.297] [SEVERE ] updating countdown to 15546
[14:49:37.409] [SEVERE ] updating countdown to 15434
[14:49:37.409] [SEVERE ] updating countdown to 15434
[14:49:37.518] [SEVERE ] updating countdown to 15325
[14:49:37.518] [SEVERE ] updating countdown to 15325
[14:49:37.629] [SEVERE ] updating countdown to 15214
[14:49:37.629] [SEVERE ] updating countdown to 15214
[14:49:37.739] [SEVERE ] updating countdown to 15104
[14:49:37.739] [SEVERE ] updating countdown to 15104
[14:49:37.849] [SEVERE ] updating countdown to 14994
[14:49:37.850] [SEVERE ] updating countdown to 14993
[14:49:37.959] [SEVERE ] updating countdown to 14884
[14:49:37.961] [SEVERE ] updating countdown to 14884
[14:49:38.069] [SEVERE ] updating countdown to 14774
[14:49:38.069] [SEVERE ] updating countdown to 14774
[14:49:38.179] [SEVERE ] updating countdown to 14664
[14:49:38.179] [SEVERE ] updating countdown to 14664
[14:49:38.289] [SEVERE ] updating countdown to 14554
[14:49:38.290] [SEVERE ] updating countdown to 14554
[14:49:38.398] [SEVERE ] updating countdown to 14445
[14:49:38.398] [SEVERE ] updating countdown to 14445
[14:49:38.507] [SEVERE ] updating countdown to 14336
[14:49:38.507] [SEVERE ] updating countdown to 14336
[14:49:38.616] [SEVERE ] updating countdown to 14227
[14:49:38.616] [SEVERE ] updating countdown to 14227
[14:49:38.725] [SEVERE ] updating countdown to 14118
[14:49:38.725] [SEVERE ] updating countdown to 14118
[14:49:38.834] [SEVERE ] updating countdown to 14009
[14:49:38.834] [SEVERE ] updating countdown to 14009
[14:49:38.942] [SEVERE ] updating countdown to 13901
[14:49:38.943] [SEVERE ] updating countdown to 13900
[14:49:39.051] [SEVERE ] updating countdown to 13792
[14:49:39.051] [SEVERE ] updating countdown to 13792
[14:49:39.160] [SEVERE ] updating countdown to 13683
[14:49:39.161] [SEVERE ] updating countdown to 13682
[14:49:39.268] [SEVERE ] updating countdown to 13575
[14:49:39.268] [SEVERE ] updating countdown to 13575
[14:49:39.376] [SEVERE ] updating countdown to 13467
[14:49:39.376] [SEVERE ] updating countdown to 13467
[14:49:39.485] [SEVERE ] updating countdown to 13358
[14:49:39.485] [SEVERE ] updating countdown to 13358
[14:49:39.596] [SEVERE ] updating countdown to 13247
[14:49:39.596] [SEVERE ] updating countdown to 13247
[14:49:39.705] [SEVERE ] updating countdown to 13138
[14:49:39.705] [SEVERE ] updating countdown to 13138
[14:49:39.814] [SEVERE ] updating countdown to 13029
[14:49:39.814] [SEVERE ] updating countdown to 13029
[14:49:39.922] [SEVERE ] updating countdown to 12921
[14:49:39.922] [SEVERE ] updating countdown to 12921
[14:49:40.033] [SEVERE ] updating countdown to 12810
[14:49:40.033] [SEVERE ] updating countdown to 12810
[14:49:40.144] [SEVERE ] updating countdown to 12699
[14:49:40.144] [SEVERE ] updating countdown to 12699
[14:49:40.253] [SEVERE ] updating countdown to 12590
[14:49:40.253] [SEVERE ] updating countdown to 12590
[14:49:40.362] [SEVERE ] updating countdown to 12481
[14:49:40.363] [SEVERE ] updating countdown to 12480
[14:49:40.473] [SEVERE ] updating countdown to 12370
[14:49:40.473] [SEVERE ] updating countdown to 12370
[14:49:40.582] [SEVERE ] updating countdown to 12261
[14:49:40.582] [SEVERE ] updating countdown to 12261
[14:49:40.693] [SEVERE ] updating countdown to 12150
[14:49:40.693] [SEVERE ] updating countdown to 12150
[14:49:40.803] [SEVERE ] updating countdown to 12040
[14:49:40.803] [SEVERE ] updating countdown to 12040
[14:49:40.912] [SEVERE ] updating countdown to 11931
[14:49:40.912] [SEVERE ] updating countdown to 11931
[14:49:41.022] [SEVERE ] updating countdown to 11821
[14:49:41.022] [SEVERE ] updating countdown to 11821
[14:49:41.132] [SEVERE ] updating countdown to 11711
[14:49:41.132] [SEVERE ] updating countdown to 11711
[14:49:41.243] [SEVERE ] updating countdown to 11600
[14:49:41.243] [SEVERE ] updating countdown to 11600
[14:49:41.354] [SEVERE ] updating countdown to 11489
[14:49:41.354] [SEVERE ] updating countdown to 11489
[14:49:41.464] [SEVERE ] updating countdown to 11379
[14:49:41.464] [SEVERE ] updating countdown to 11379
[14:49:41.574] [SEVERE ] updating countdown to 11269
[14:49:41.574] [SEVERE ] updating countdown to 11269
[14:49:41.682] [SEVERE ] updating countdown to 11161
[14:49:41.682] [SEVERE ] updating countdown to 11161
[14:49:41.792] [SEVERE ] updating countdown to 11051
[14:49:41.792] [SEVERE ] updating countdown to 11051
[14:49:41.901] [SEVERE ] updating countdown to 10942
[14:49:41.902] [SEVERE ] updating countdown to 10942
[14:49:42.010] [SEVERE ] updating countdown to 10833
[14:49:42.010] [SEVERE ] updating countdown to 10833
[14:49:42.119] [SEVERE ] updating countdown to 10724
[14:49:42.119] [SEVERE ] updating countdown to 10724
[14:49:42.227] [SEVERE ] updating countdown to 10616
[14:49:42.227] [SEVERE ] updating countdown to 10616
[14:49:42.337] [SEVERE ] updating countdown to 10506
[14:49:42.337] [SEVERE ] updating countdown to 10506
[14:49:42.448] [SEVERE ] updating countdown to 10395
[14:49:42.448] [SEVERE ] updating countdown to 10395
[14:49:42.557] [SEVERE ] updating countdown to 10286
[14:49:42.559] [SEVERE ] updating countdown to 10284
[14:49:42.667] [SEVERE ] updating countdown to 10176
[14:49:42.667] [SEVERE ] updating countdown to 10176
[14:49:42.777] [SEVERE ] updating countdown to 10066
[14:49:42.777] [SEVERE ] updating countdown to 10066
[14:49:42.885] [SEVERE ] updating countdown to 9958
[14:49:42.886] [SEVERE ] updating countdown to 9957
[14:49:42.997] [SEVERE ] updating countdown to 9846
[14:49:42.997] [SEVERE ] updating countdown to 9846
[14:49:43.109] [SEVERE ] updating countdown to 9734
[14:49:43.109] [SEVERE ] updating countdown to 9734
[14:49:43.218] [SEVERE ] updating countdown to 9625
[14:49:43.218] [SEVERE ] updating countdown to 9625
[14:49:43.328] [SEVERE ] updating countdown to 9515
[14:49:43.328] [SEVERE ] updating countdown to 9515
[14:49:43.436] [SEVERE ] updating countdown to 9407
[14:49:43.436] [SEVERE ] updating countdown to 9407
[14:49:43.545] [SEVERE ] updating countdown to 9298
[14:49:43.545] [SEVERE ] updating countdown to 9298
[14:49:43.655] [SEVERE ] updating countdown to 9188
[14:49:43.655] [SEVERE ] updating countdown to 9188
[14:49:43.764] [SEVERE ] updating countdown to 9079
[14:49:43.765] [SEVERE ] updating countdown to 9078
[14:49:43.873] [SEVERE ] updating countdown to 8970
[14:49:43.873] [SEVERE ] updating countdown to 8970
[14:49:43.982] [SEVERE ] updating countdown to 8861
[14:49:43.982] [SEVERE ] updating countdown to 8861
[14:49:44.092] [SEVERE ] updating countdown to 8751
[14:49:44.092] [SEVERE ] updating countdown to 8751
[14:49:44.203] [SEVERE ] updating countdown to 8640
[14:49:44.203] [SEVERE ] updating countdown to 8640
[14:49:44.313] [SEVERE ] updating countdown to 8530
[14:49:44.314] [SEVERE ] updating countdown to 8529
[14:49:44.424] [SEVERE ] updating countdown to 8419
[14:49:44.424] [SEVERE ] updating countdown to 8419
[14:49:44.535] [SEVERE ] updating countdown to 8308
[14:49:44.535] [SEVERE ] updating countdown to 8308
[14:49:44.646] [SEVERE ] updating countdown to 8197
[14:49:44.646] [SEVERE ] updating countdown to 8197
[14:49:44.758] [SEVERE ] updating countdown to 8085
[14:49:44.758] [SEVERE ] updating countdown to 8085
[14:49:44.867] [SEVERE ] updating countdown to 7976
[14:49:44.868] [SEVERE ] updating countdown to 7975
[14:49:44.977] [SEVERE ] updating countdown to 7866
[14:49:44.977] [SEVERE ] updating countdown to 7866
[14:49:45.091] [SEVERE ] updating countdown to 7752
[14:49:45.091] [SEVERE ] updating countdown to 7752
[14:49:45.200] [SEVERE ] updating countdown to 7643
[14:49:45.200] [SEVERE ] updating countdown to 7643
[14:49:45.308] [SEVERE ] updating countdown to 7535
[14:49:45.308] [SEVERE ] updating countdown to 7535
[14:49:45.419] [SEVERE ] updating countdown to 7424
[14:49:45.420] [SEVERE ] updating countdown to 7424
[14:49:45.531] [SEVERE ] updating countdown to 7312
[14:49:45.531] [SEVERE ] updating countdown to 7312
[14:49:45.641] [SEVERE ] updating countdown to 7202
[14:49:45.641] [SEVERE ] updating countdown to 7202
[14:49:45.750] [SEVERE ] updating countdown to 7093
[14:49:45.750] [SEVERE ] updating countdown to 7093
[14:49:45.861] [SEVERE ] updating countdown to 6982
[14:49:45.861] [SEVERE ] updating countdown to 6982
[14:49:45.969] [SEVERE ] updating countdown to 6874
[14:49:45.969] [SEVERE ] updating countdown to 6874
[14:49:46.077] [SEVERE ] updating countdown to 6766
[14:49:46.077] [SEVERE ] updating countdown to 6766
[14:49:46.186] [SEVERE ] updating countdown to 6657
[14:49:46.186] [SEVERE ] updating countdown to 6657
[14:49:46.297] [SEVERE ] updating countdown to 6546
[14:49:46.297] [SEVERE ] updating countdown to 6546
[14:49:46.407] [SEVERE ] updating countdown to 6436
[14:49:46.407] [SEVERE ] updating countdown to 6436
[14:49:46.517] [SEVERE ] updating countdown to 6326
[14:49:46.517] [SEVERE ] updating countdown to 6326
[14:49:46.559] [SEVERE ] key 67 was pressed by player 1
[14:49:46.559] [SEVERE ] player 1 placing token on slot 10
[14:49:46.627] [SEVERE ] updating countdown to 6216
[14:49:46.627] [SEVERE ] updating countdown to 6216
[14:49:46.736] [SEVERE ] updating countdown to 6107
[14:49:46.736] [SEVERE ] updating countdown to 6107
[14:49:46.847] [SEVERE ] updating countdown to 5996
[14:49:46.848] [SEVERE ] updating countdown to 5995
[14:49:46.957] [SEVERE ] updating countdown to 5886
[14:49:46.957] [SEVERE ] updating countdown to 5886
[14:49:47.067] [SEVERE ] updating countdown to 5776
[14:49:47.067] [SEVERE ] updating countdown to 5776
[14:49:47.178] [SEVERE ] updating countdown to 5665
[14:49:47.179] [SEVERE ] updating countdown to 5664
[14:49:47.242] [SEVERE ] key 88 was pressed by player 1
[14:49:47.243] [SEVERE ] player 1 placing token on slot 9
[14:49:47.287] [SEVERE ] updating countdown to 5556
[14:49:47.287] [SEVERE ] updating countdown to 5556
[14:49:47.396] [SEVERE ] updating countdown to 5447
[14:49:47.396] [SEVERE ] updating countdown to 5447
[14:49:47.507] [SEVERE ] updating countdown to 5336
[14:49:47.507] [SEVERE ] updating countdown to 5336
[14:49:47.618] [SEVERE ] updating countdown to 5225
[14:49:47.618] [SEVERE ] updating countdown to 5225
[14:49:47.727] [SEVERE ] updating countdown to 5116
[14:49:47.727] [SEVERE ] updating countdown to 5116
[14:49:47.835] [SEVERE ] updating countdown to 5008
[14:49:47.835] [SEVERE ] updating countdown to 5008
[14:49:48.961] [SEVERE ] key 69 was pressed by player 1
[14:49:48.962] [SEVERE ] player 1 placing token on slot 2
[14:49:48.962] [INFO   ] remove  in the table step 1
[14:49:48.963] [INFO   ] remove  in the table step 2
[14:49:48.963] [SEVERE ] removing player 1 token from slot 10
[14:49:49.071] [SEVERE ] removing card from slot 10
[14:49:49.071] [SEVERE ] removing player 1 token from slot 9
[14:49:49.179] [SEVERE ] removing card from slot 9
[14:49:49.180] [SEVERE ] removing player 1 token from slot 2
[14:49:49.288] [SEVERE ] removing card from slot 2
[14:49:49.289] [SEVERE ] setting player 1 score to 1
[14:49:49.289] [SEVERE ] setting player 1 freeze to 1000
[14:49:49.398] [SEVERE ] placing card 47 in slot 2
[14:49:49.508] [SEVERE ] placing card 73 in slot 9
[14:49:49.618] [SEVERE ] placing card 59 in slot 10
[14:49:49.618] [SEVERE ] updating countdown to 20000
[14:49:49.727] [SEVERE ] updating countdown to 19941
[14:49:49.727] [SEVERE ] updating countdown to 19941
[14:49:49.837] [SEVERE ] updating countdown to 19831
[14:49:49.838] [SEVERE ] updating countdown to 19830
[14:49:49.946] [SEVERE ] updating countdown to 19722
[14:49:49.946] [SEVERE ] updating countdown to 19722
[14:49:50.057] [SEVERE ] updating countdown to 19611
[14:49:50.057] [SEVERE ] updating countdown to 19611
[14:49:50.167] [SEVERE ] updating countdown to 19501
[14:49:50.167] [SEVERE ] updating countdown to 19501
[14:49:50.276] [SEVERE ] updating countdown to 19392
[14:49:50.276] [SEVERE ] updating countdown to 19392
[14:49:50.291] [SEVERE ] setting player 1 freeze to 0
[14:49:50.385] [SEVERE ] updating countdown to 19283
[14:49:50.385] [SEVERE ] updating countdown to 19283
[14:49:50.494] [SEVERE ] updating countdown to 19174
[14:49:50.494] [SEVERE ] updating countdown to 19174
[14:49:50.603] [SEVERE ] updating countdown to 19065
[14:49:50.603] [SEVERE ] updating countdown to 19065
[14:49:50.712] [SEVERE ] updating countdown to 18956
[14:49:50.713] [SEVERE ] updating countdown to 18955
[14:49:50.821] [SEVERE ] updating countdown to 18847
[14:49:50.821] [SEVERE ] updating countdown to 18847
[14:49:50.928] [SEVERE ] updating countdown to 18740
[14:49:50.928] [SEVERE ] updating countdown to 18740
[14:49:51.040] [SEVERE ] updating countdown to 18628
[14:49:51.040] [SEVERE ] updating countdown to 18628
[14:49:51.151] [SEVERE ] updating countdown to 18517
[14:49:51.151] [SEVERE ] updating countdown to 18517
[14:49:51.263] [SEVERE ] updating countdown to 18405
[14:49:51.263] [SEVERE ] updating countdown to 18405
[14:49:51.372] [SEVERE ] updating countdown to 18296
[14:49:51.373] [SEVERE ] updating countdown to 18295
[14:49:51.481] [SEVERE ] updating countdown to 18187
[14:49:51.481] [SEVERE ] updating countdown to 18187
[14:49:51.590] [SEVERE ] updating countdown to 18078
[14:49:51.590] [SEVERE ] updating countdown to 18078
[14:49:51.701] [SEVERE ] updating countdown to 17967
[14:49:51.701] [SEVERE ] updating countdown to 17967
[14:49:51.811] [SEVERE ] updating countdown to 17857
[14:49:51.811] [SEVERE ] updating countdown to 17857
[14:49:51.921] [SEVERE ] updating countdown to 17747
[14:49:51.921] [SEVERE ] updating countdown to 17747
[14:49:52.030] [SEVERE ] updating countdown to 17638
[14:49:52.030] [SEVERE ] updating countdown to 17638
[14:49:52.139] [SEVERE ] updating countdown to 17529
[14:49:52.139] [SEVERE ] updating countdown to 17529
[14:49:52.248] [SEVERE ] updating countdown to 17420
[14:49:52.248] [SEVERE ] updating countdown to 17420
[14:49:52.357] [SEVERE ] updating countdown to 17311
[14:49:52.357] [SEVERE ] updating countdown to 17311
[14:49:52.466] [SEVERE ] updating countdown to 17202
[14:49:52.466] [SEVERE ] updating countdown to 17202
[14:49:52.574] [SEVERE ] updating countdown to 17094
[14:49:52.574] [SEVERE ] updating countdown to 17094
[14:49:52.685] [SEVERE ] updating countdown to 16983
[14:49:52.685] [SEVERE ] updating countdown to 16983
[14:49:52.794] [SEVERE ] updating countdown to 16874
[14:49:52.794] [SEVERE ] updating countdown to 16874
[14:49:52.904] [SEVERE ] updating countdown to 16764
[14:49:52.904] [SEVERE ] updating countdown to 16764
[14:49:53.013] [SEVERE ] updating countdown to 16655
[14:49:53.013] [SEVERE ] updating countdown to 16655
[14:49:53.126] [SEVERE ] updating countdown to 16542
[14:49:53.126] [SEVERE ] updating countdown to 16542
[14:49:53.236] [SEVERE ] updating countdown to 16432
[14:49:53.236] [SEVERE ] updating countdown to 16432
[14:49:53.345] [SEVERE ] updating countdown to 16323
[14:49:53.345] [SEVERE ] updating countdown to 16323
[14:49:53.460] [SEVERE ] updating countdown to 16208
[14:49:53.462] [SEVERE ] updating countdown to 16206
[14:49:53.571] [SEVERE ] updating countdown to 16097
[14:49:53.571] [SEVERE ] updating countdown to 16097
[14:49:53.680] [SEVERE ] updating countdown to 15988
[14:49:53.681] [SEVERE ] updating countdown to 15987
[14:49:53.790] [SEVERE ] updating countdown to 15878
[14:49:53.790] [SEVERE ] updating countdown to 15878
[14:49:53.898] [SEVERE ] updating countdown to 15770
[14:49:53.898] [SEVERE ] updating countdown to 15770
[14:49:54.008] [SEVERE ] updating countdown to 15660
[14:49:54.008] [SEVERE ] updating countdown to 15660
[14:49:54.119] [SEVERE ] updating countdown to 15549
[14:49:54.119] [SEVERE ] updating countdown to 15549
[14:49:54.228] [SEVERE ] updating countdown to 15440
[14:49:54.228] [SEVERE ] updating countdown to 15440
[14:49:54.338] [SEVERE ] updating countdown to 15330
[14:49:54.338] [SEVERE ] updating countdown to 15330
[14:49:54.448] [SEVERE ] updating countdown to 15220
[14:49:54.448] [SEVERE ] updating countdown to 15220
[14:49:54.557] [SEVERE ] updating countdown to 15111
[14:49:54.557] [SEVERE ] updating countdown to 15111
[14:49:54.665] [SEVERE ] updating countdown to 15003
[14:49:54.665] [SEVERE ] updating countdown to 15003
[14:49:54.773] [SEVERE ] updating countdown to 14895
[14:49:54.773] [SEVERE ] updating countdown to 14895
[14:49:54.883] [SEVERE ] updating countdown to 14785
[14:49:54.883] [SEVERE ] updating countdown to 14785
[14:49:54.993] [SEVERE ] updating countdown to 14675
[14:49:54.993] [SEVERE ] updating countdown to 14675
[14:49:55.101] [SEVERE ] updating countdown to 14567
[14:49:55.101] [SEVERE ] updating countdown to 14567
[14:49:55.209] [SEVERE ] updating countdown to 14459
[14:49:55.209] [SEVERE ] updating countdown to 14459
[14:49:55.317] [SEVERE ] updating countdown to 14351
[14:49:55.317] [SEVERE ] updating countdown to 14351
[14:49:55.324] [SEVERE ] key 88 was pressed by player 1
[14:49:55.324] [SEVERE ] player 1 placing token on slot 9
[14:49:55.426] [SEVERE ] updating countdown to 14242
[14:49:55.426] [SEVERE ] updating countdown to 14242
[14:49:55.527] [SEVERE ] updating countdown to 14141
[14:49:55.527] [SEVERE ] updating countdown to 14141
[14:49:55.630] [SEVERE ] updating countdown to 14038
[14:49:55.630] [SEVERE ] updating countdown to 14038
[14:49:55.739] [SEVERE ] updating countdown to 13929
[14:49:55.739] [SEVERE ] updating countdown to 13929
[14:49:55.847] [SEVERE ] updating countdown to 13821
[14:49:55.847] [SEVERE ] updating countdown to 13821
[14:49:55.958] [SEVERE ] updating countdown to 13710
[14:49:55.958] [SEVERE ] updating countdown to 13710
[14:49:56.069] [SEVERE ] updating countdown to 13599
[14:49:56.069] [SEVERE ] updating countdown to 13599
[14:49:56.178] [SEVERE ] updating countdown to 13490
[14:49:56.179] [SEVERE ] updating countdown to 13489
[14:49:56.289] [SEVERE ] updating countdown to 13379
[14:49:56.289] [SEVERE ] updating countdown to 13379
[14:49:56.400] [SEVERE ] updating countdown to 13268
[14:49:56.400] [SEVERE ] updating countdown to 13268
[14:49:56.478] [SEVERE ] key 86 was pressed by player 1
[14:49:56.478] [SEVERE ] player 1 placing token on slot 11
[14:49:56.509] [SEVERE ] updating countdown to 13159
[14:49:56.509] [SEVERE ] updating countdown to 13159
[14:49:56.619] [SEVERE ] updating countdown to 13049
[14:49:56.619] [SEVERE ] updating countdown to 13049
[14:49:56.730] [SEVERE ] updating countdown to 12938
[14:49:56.730] [SEVERE ] updating countdown to 12938
[14:49:56.838] [SEVERE ] updating countdown to 12830
[14:49:56.838] [SEVERE ] updating countdown to 12830
[14:49:56.949] [SEVERE ] updating countdown to 12719
[14:49:56.949] [SEVERE ] updating countdown to 12719
[14:49:57.059] [SEVERE ] updating countdown to 12609
[14:49:57.059] [SEVERE ] updating countdown to 12609
[14:49:57.123] [SEVERE ] key 69 was pressed by player 1
[14:49:57.123] [SEVERE ] player 1 placing token on slot 2
[14:49:57.123] [SEVERE ] updating countdown to 12545
[14:49:57.128] [INFO   ] remove  in the table step 1
[14:49:57.128] [INFO   ] remove  in the table step 2
[14:49:57.128] [SEVERE ] removing player 1 token from slot 9
[14:49:57.128] [SEVERE ] removing player 1 token from slot 11
[14:49:57.128] [SEVERE ] removing player 1 token from slot 2
[14:49:57.128] [SEVERE ] updating countdown to 12540
[14:49:57.128] [SEVERE ] setting player 1 freeze to 3000
[14:49:57.232] [SEVERE ] updating countdown to 12436
[14:49:57.232] [SEVERE ] updating countdown to 12436
[14:49:57.343] [SEVERE ] updating countdown to 12325
[14:49:57.343] [SEVERE ] updating countdown to 12325
[14:49:57.453] [SEVERE ] updating countdown to 12215
[14:49:57.453] [SEVERE ] updating countdown to 12215
[14:49:57.557] [SEVERE ] updating countdown to 12111
[14:49:57.557] [SEVERE ] updating countdown to 12111
[14:49:57.668] [SEVERE ] updating countdown to 12000
[14:49:57.668] [SEVERE ] updating countdown to 12000
[14:49:57.777] [SEVERE ] updating countdown to 11891
[14:49:57.777] [SEVERE ] updating countdown to 11891
[14:49:57.888] [SEVERE ] updating countdown to 11780
[14:49:57.888] [SEVERE ] updating countdown to 11780
[14:49:57.998] [SEVERE ] updating countdown to 11670
[14:49:57.998] [SEVERE ] updating countdown to 11670
[14:49:58.109] [SEVERE ] updating countdown to 11559
[14:49:58.109] [SEVERE ] updating countdown to 11559
[14:49:58.140] [SEVERE ] setting player 1 freeze to 2000
[14:49:58.220] [SEVERE ] updating countdown to 11448
[14:49:58.220] [SEVERE ] updating countdown to 11448
[14:49:58.330] [SEVERE ] updating countdown to 11338
[14:49:58.330] [SEVERE ] updating countdown to 11338
[14:49:58.435] [SEVERE ] updating countdown to 11233
[14:49:58.435] [SEVERE ] updating countdown to 11233
[14:49:58.545] [SEVERE ] updating countdown to 11123
[14:49:58.545] [SEVERE ] updating countdown to 11123
[14:49:58.655] [SEVERE ] updating countdown to 11013
[14:49:58.655] [SEVERE ] updating countdown to 11013
[14:49:58.766] [SEVERE ] updating countdown to 10902
[14:49:58.766] [SEVERE ] updating countdown to 10902
[14:49:58.798] [SEVERE ] key 87 was pressed by player 1
[14:49:58.798] [SEVERE ] player 1 placing token on slot 1
[14:49:58.877] [SEVERE ] updating countdown to 10791
[14:49:58.877] [SEVERE ] updating countdown to 10791
[14:49:58.977] [SEVERE ] updating countdown to 10691
[14:49:58.977] [SEVERE ] updating countdown to 10691
[14:49:59.077] [SEVERE ] updating countdown to 10591
[14:49:59.077] [SEVERE ] updating countdown to 10591
[14:49:59.157] [SEVERE ] setting player 1 freeze to 1000
[14:49:59.178] [SEVERE ] updating countdown to 10490
