[10:39:05.373] [INFO   ] thread main starting.
[10:39:05.387] [SEVERE ] cannot read configuration file config.properties trying from resources.
[10:39:05.391] [SEVERE ] configuration file was loaded from resources directory.
[10:39:06.319] [INFO   ] thread dealer starting.
[10:39:06.320] [INFO   ] thread dealer starting.
[10:39:06.321] [INFO   ] thread Thread-0 starting.
[10:39:06.323] [INFO   ] creat AI step 1 
[10:39:06.325] [INFO   ] thread computer-0 starting.
[10:39:06.325] [INFO   ] creat AI step 2 
[10:39:06.325] [INFO   ] creat AI step 3 
[10:39:06.325] [INFO   ] thread Thread-0wip1
[10:39:06.326] [INFO   ] thread Thread-1 starting.
[10:39:06.326] [INFO   ] creat AI step 7 
[10:39:06.327] [INFO   ] thread Thread-0wip2
[10:39:06.328] [INFO   ] AI key pressed step 1 
[10:39:06.328] [INFO   ] creat AI step 1 
[10:39:06.328] [INFO   ] thread Thread-0wip3
[10:39:06.329] [INFO   ] AI key pressed step 2 
[10:39:06.329] [INFO   ] thread computer-1 starting.
[10:39:06.329] [INFO   ] KP step 1computer-0
[10:39:06.329] [INFO   ] thread Thread-0wip4
[10:39:06.330] [INFO   ] KP step 10computer-0
[10:39:06.329] [INFO   ] creat AI step 2 
[10:39:06.330] [INFO   ] AI key pressed step 3, random slot: 11
[10:39:06.331] [SEVERE ] updating countdown to 60000
[10:39:06.331] [INFO   ] thread Thread-1wip1
[10:39:06.331] [INFO   ] creat AI step 3 
[10:39:06.331] [INFO   ] thread Thread-1wip2
[10:39:06.331] [INFO   ] creat AI step 8 
[10:39:06.332] [INFO   ] thread Thread-1wip3
[10:39:06.332] [INFO   ] creat AI step 9 
[10:39:06.332] [INFO   ] thread Thread-0wip5
[10:39:06.333] [INFO   ] thread Thread-0 after  synchronize on dealer.
[10:39:06.333] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[10:39:06.332] [INFO   ] thread Thread-1wip4
[10:39:06.333] [INFO   ] creat AI step 10 
[10:39:06.334] [INFO   ] creat AI step 7 
[10:39:06.334] [INFO   ] creat AI step 11 
[10:39:06.334] [INFO   ] creat AI step 3 
[10:39:06.334] [INFO   ] creat AI step 7 
[10:39:06.334] [INFO   ] AI key pressed step 1 
[10:39:06.336] [INFO   ] AI key pressed step 1 
[10:39:06.336] [INFO   ] AI key pressed step 2 
[10:39:06.336] [INFO   ] AI key pressed step 2 
[10:39:06.337] [INFO   ] KP step 1computer-1
[10:39:06.337] [INFO   ] KP step 1computer-0
[10:39:06.338] [INFO   ] KP step 10computer-1
[10:39:06.338] [INFO   ] KP step 10computer-0
[10:39:06.341] [INFO   ] AI key pressed step 3, random slot: 2
[10:39:06.341] [INFO   ] AI key pressed step 3, random slot: 4
[10:39:06.342] [INFO   ] creat AI step 8 
[10:39:06.342] [INFO   ] creat AI step 8 
[10:39:06.343] [INFO   ] creat AI step 9 
[10:39:06.343] [INFO   ] creat AI step 9 
[10:39:06.344] [INFO   ] thread Thread-1wip5
[10:39:06.344] [INFO   ] creat AI step 10 
[10:39:06.344] [INFO   ] thread Thread-1 after  synchronize on dealer.
[10:39:06.345] [INFO   ] creat AI step 11 
[10:39:06.345] [INFO   ] thread Thread-1 before notify synchronize on dealer.
[10:39:06.345] [INFO   ] creat AI step 3 
[10:39:06.346] [INFO   ] creat AI step 10 
[10:39:06.346] [INFO   ] creat AI step 7 
[10:39:06.346] [INFO   ] AI key pressed step 1 
[10:39:06.346] [INFO   ] creat AI step 11 
[10:39:06.346] [INFO   ] AI key pressed step 2 
[10:39:06.346] [INFO   ] creat AI step 3 
[10:39:06.347] [INFO   ] KP step 1computer-0
[10:39:06.347] [INFO   ] creat AI step 7 
[10:39:06.348] [INFO   ] KP step 10computer-0
[10:39:06.348] [INFO   ] AI key pressed step 1 
[10:39:06.348] [INFO   ] AI key pressed step 3, random slot: 5
[10:39:06.348] [INFO   ] AI key pressed step 2 
[10:39:06.348] [INFO   ] creat AI step 8 
[10:39:06.349] [INFO   ] KP step 1computer-1
[10:39:06.349] [INFO   ] creat AI step 9 
[10:39:06.349] [INFO   ] KP step 10computer-1
[10:39:06.350] [INFO   ] creat AI step 10 
[10:39:06.350] [INFO   ] AI key pressed step 3, random slot: 11
[10:39:06.351] [INFO   ] creat AI step 11 
[10:39:06.351] [INFO   ] creat AI step 8 
