[10:25:26.649] [INFO   ] thread main starting.
[10:25:26.668] [SEVERE ] cannot read configuration file config.properties trying from resources.
[10:25:26.672] [SEVERE ] configuration file was loaded from resources directory.
[10:25:27.814] [INFO   ] thread dealer starting.
[10:25:27.825] [INFO   ] thread dealer starting.
[10:25:27.854] [INFO   ] thread Thread-0 starting.
[10:25:27.863] [INFO   ] creat AI step 1 
[10:25:27.864] [INFO   ] thread computer-0 starting.
[10:25:27.864] [INFO   ] creat AI step 2 
[10:25:27.864] [INFO   ] creat AI step 3 
[10:25:27.864] [INFO   ] thread Thread-0wip1
[10:25:27.870] [INFO   ] thread Thread-0wip2
[10:25:27.870] [INFO   ] thread Thread-0wip3
[10:25:27.870] [INFO   ] thread Thread-0wip4
[10:25:27.866] [INFO   ] thread Thread-1 starting.
[10:25:27.864] [INFO   ] creat AI step 7 
[10:25:27.874] [INFO   ] AI key pressed step 1 
[10:25:27.876] [INFO   ] AI key pressed step 2 
[10:25:27.877] [INFO   ] KP step 1computer-0
[10:25:27.878] [INFO   ] KP step 10computer-0
[10:25:27.878] [INFO   ] AI key pressed step 3, random slot: 0
[10:25:27.878] [INFO   ] creat AI step 8 
[10:25:27.878] [INFO   ] creat AI step 9 
[10:25:27.879] [INFO   ] thread Thread-0wip5
[10:25:27.879] [INFO   ] thread Thread-0 after  synchronize on dealer.
[10:25:27.879] [INFO   ] thread Thread-0 before notify synchronize on dealer.
[10:25:27.880] [INFO   ] creat AI step 10 
[10:25:27.880] [INFO   ] creat AI step 11 
[10:25:27.880] [INFO   ] creat AI step 3 
[10:25:27.880] [INFO   ] creat AI step 7 
[10:25:27.881] [INFO   ] AI key pressed step 1 
[10:25:27.881] [INFO   ] AI key pressed step 2 
[10:25:27.881] [INFO   ] KP step 1computer-0
[10:25:27.881] [INFO   ] KP step 10computer-0
[10:25:27.881] [INFO   ] AI key pressed step 3, random slot: 4
[10:25:27.882] [INFO   ] creat AI step 8 
[10:25:27.882] [INFO   ] creat AI step 9 
[10:25:27.882] [INFO   ] creat AI step 10 
[10:25:27.882] [INFO   ] creat AI step 11 
[10:25:27.882] [INFO   ] creat AI step 3 
[10:25:27.882] [INFO   ] creat AI step 7 
[10:25:27.883] [INFO   ] AI key pressed step 1 
[10:25:27.883] [INFO   ] AI key pressed step 2 
[10:25:27.883] [INFO   ] KP step 1computer-0
[10:25:27.883] [INFO   ] KP step 10computer-0
[10:25:27.883] [INFO   ] AI key pressed step 3, random slot: 4
[10:25:27.884] [INFO   ] creat AI step 8 
[10:25:27.884] [INFO   ] creat AI step 9 
[10:25:27.884] [INFO   ] creat AI step 10 
[10:25:27.885] [INFO   ] creat AI step 11 
[10:25:27.885] [INFO   ] creat AI step 3 
[10:25:27.885] [INFO   ] creat AI step 7 
[10:25:27.885] [INFO   ] AI key pressed step 1 
[10:25:27.885] [INFO   ] AI key pressed step 2 
[10:25:27.886] [INFO   ] KP step 1computer-0
[10:25:27.886] [INFO   ] KP step 10computer-0
[10:25:27.886] [INFO   ] AI key pressed step 3, random slot: 1
[10:25:27.886] [INFO   ] creat AI step 8 
[10:25:27.886] [INFO   ] creat AI step 9 
[10:25:27.886] [INFO   ] creat AI step 10 
[10:25:27.887] [INFO   ] creat AI step 11 
[10:25:27.887] [INFO   ] creat AI step 3 
[10:25:27.887] [INFO   ] creat AI step 7 
[10:25:27.887] [INFO   ] AI key pressed step 1 
[10:25:27.887] [INFO   ] AI key pressed step 2 
[10:25:27.888] [INFO   ] KP step 1computer-0
[10:25:27.888] [INFO   ] KP step 10computer-0
[10:25:27.888] [INFO   ] AI key pressed step 3, random slot: 6
[10:25:27.888] [INFO   ] creat AI step 8 
[10:25:27.888] [INFO   ] creat AI step 9 
[10:25:27.888] [INFO   ] creat AI step 10 
[10:25:27.889] [INFO   ] creat AI step 11 
[10:25:27.889] [INFO   ] creat AI step 3 
[10:25:27.889] [INFO   ] creat AI step 7 
[10:25:27.889] [INFO   ] AI key pressed step 1 
[10:25:27.889] [INFO   ] AI key pressed step 2 
[10:25:27.889] [INFO   ] KP step 1computer-0
[10:25:27.890] [INFO   ] KP step 10computer-0
[10:25:27.890] [INFO   ] AI key pressed step 3, random slot: 7
[10:25:27.890] [INFO   ] creat AI step 8 
[10:25:27.890] [INFO   ] creat AI step 9 
[10:25:27.890] [INFO   ] creat AI step 10 
[10:25:27.890] [INFO   ] creat AI step 11 
[10:25:27.891] [INFO   ] creat AI step 3 
[10:25:27.891] [INFO   ] creat AI step 7 
[10:25:27.891] [INFO   ] AI key pressed step 1 
[10:25:27.891] [INFO   ] AI key pressed step 2 
[10:25:27.891] [INFO   ] KP step 1computer-0
[10:25:27.891] [INFO   ] KP step 10computer-0
[10:25:27.892] [INFO   ] AI key pressed step 3, random slot: 6
[10:25:27.892] [INFO   ] creat AI step 8 
[10:25:27.892] [INFO   ] creat AI step 9 
[10:25:27.892] [INFO   ] creat AI step 10 
[10:25:27.892] [INFO   ] creat AI step 11 
[10:25:27.892] [INFO   ] creat AI step 3 
[10:25:27.892] [INFO   ] creat AI step 7 
[10:25:27.893] [INFO   ] AI key pressed step 1 
[10:25:27.893] [INFO   ] AI key pressed step 2 
[10:25:27.893] [INFO   ] KP step 1computer-0
[10:25:27.893] [INFO   ] KP step 10computer-0
[10:25:27.894] [INFO   ] AI key pressed step 3, random slot: 4
[10:25:27.894] [INFO   ] creat AI step 8 
[10:25:27.894] [INFO   ] creat AI step 9 
[10:25:27.894] [INFO   ] creat AI step 10 
[10:25:27.894] [INFO   ] creat AI step 11 
[10:25:27.894] [INFO   ] creat AI step 3 
[10:25:27.894] [INFO   ] creat AI step 7 
[10:25:27.896] [INFO   ] AI key pressed step 1 
[10:25:27.896] [INFO   ] AI key pressed step 2 
[10:25:27.896] [INFO   ] KP step 1computer-0
[10:25:27.896] [INFO   ] KP step 10computer-0
[10:25:27.896] [INFO   ] AI key pressed step 3, random slot: 3
[10:25:27.896] [INFO   ] creat AI step 8 
[10:25:27.897] [INFO   ] creat AI step 9 
[10:25:27.897] [INFO   ] creat AI step 10 
[10:25:27.897] [INFO   ] creat AI step 11 
[10:25:27.897] [INFO   ] creat AI step 3 
[10:25:27.897] [INFO   ] creat AI step 7 
[10:25:27.898] [INFO   ] AI key pressed step 1 
[10:25:27.898] [INFO   ] AI key pressed step 2 
[10:25:27.898] [INFO   ] KP step 1computer-0
[10:25:27.899] [INFO   ] KP step 10computer-0
[10:25:27.899] [INFO   ] AI key pressed step 3, random slot: 10
[10:25:27.899] [INFO   ] creat AI step 8 
[10:25:27.899] [INFO   ] creat AI step 9 
[10:25:27.900] [INFO   ] creat AI step 10 
[10:25:27.900] [INFO   ] creat AI step 11 
[10:25:27.900] [INFO   ] creat AI step 3 
[10:25:27.901] [INFO   ] creat AI step 7 
[10:25:27.901] [INFO   ] AI key pressed step 1 
[10:25:27.901] [INFO   ] AI key pressed step 2 
[10:25:27.901] [INFO   ] KP step 1computer-0
[10:25:27.903] [INFO   ] KP step 10computer-0
[10:25:27.903] [INFO   ] AI key pressed step 3, random slot: 0
[10:25:27.903] [INFO   ] creat AI step 8 
[10:25:27.903] [INFO   ] creat AI step 9 
[10:25:27.903] [INFO   ] creat AI step 10 
[10:25:27.903] [INFO   ] creat AI step 11 
[10:25:27.904] [INFO   ] creat AI step 3 
[10:25:27.904] [INFO   ] creat AI step 7 
[10:25:27.904] [INFO   ] AI key pressed step 1 
[10:25:27.904] [INFO   ] AI key pressed step 2 
[10:25:27.904] [INFO   ] KP step 1computer-0
[10:25:27.904] [INFO   ] KP step 10computer-0
[10:25:27.905] [INFO   ] AI key pressed step 3, random slot: 1
[10:25:27.905] [INFO   ] creat AI step 8 
[10:25:27.905] [INFO   ] creat AI step 9 
[10:25:27.905] [INFO   ] creat AI step 10 
[10:25:27.906] [INFO   ] creat AI step 11 
[10:25:27.906] [INFO   ] creat AI step 3 
[10:25:27.906] [INFO   ] creat AI step 7 
