[13:00:46.337] [INFO   ] thread main starting.
[13:00:46.348] [SEVERE ] cannot read configuration file config.properties trying from resources.
[13:00:46.352] [SEVERE ] configuration file was loaded from resources directory.
[13:00:47.368] [INFO   ] thread dealer starting.
[13:00:47.371] [INFO   ] thread dealer starting.
[13:00:47.375] [INFO   ] thread Thread-0 starting.
[13:00:47.380] [INFO   ] creat AI step 1 
[13:00:47.380] [INFO   ] thread computer-0 starting.
[13:00:47.381] [INFO   ] creat AI step 2 
[13:00:47.381] [INFO   ] creat AI step 3 
[13:00:47.381] [INFO   ] thread Thread-0wip1
[13:00:47.383] [INFO   ] thread Thread-1 starting.
[13:00:47.381] [INFO   ] creat AI step 7 
[13:00:47.384] [INFO   ] thread Thread-0wip2
[13:00:47.386] [INFO   ] thread Thread-0wip3
[13:00:47.386] [INFO   ] thread Thread-0wip4
[13:00:47.388] [INFO   ] creat AI step 1 
[13:00:47.389] [INFO   ] thread computer-1 starting.
[13:00:47.390] [INFO   ] creat AI step 2 
[13:00:47.390] [INFO   ] creat AI step 3 
[13:00:47.390] [INFO   ] thread Thread-1wip1
[13:00:47.391] [INFO   ] thread Thread-1wip2
[13:00:47.393] [INFO   ] thread Thread-1wip3
[13:00:47.394] [INFO   ] thread Thread-1wip4
[13:00:47.390] [SEVERE ] updating countdown to 60000
[13:00:47.391] [INFO   ] creat AI step 7 
[13:00:47.486] [INFO   ] AI key pressed step 1 
[13:00:47.486] [INFO   ] AI key pressed step 2 
[13:00:47.487] [INFO   ] KP step 1computer-0
[13:00:47.488] [INFO   ] KP step 7computer-0
[13:00:47.488] [INFO   ] KP step 9computer-0
[13:00:47.489] [INFO   ] KP step 10computer-0
[13:00:47.489] [INFO   ] AI key pressed step 3, random slot: 11
[13:00:47.489] [INFO   ] creat AI step 8 
[13:00:47.489] [INFO   ] creat AI step 9 
[13:00:47.489] [INFO   ] thread Thread-0wip5
[13:00:47.489] [INFO   ] thread Thread-0wip1
[13:00:47.491] [INFO   ] thread Thread-0wip2
[13:00:47.491] [INFO   ] thread Thread-0wip3
[13:00:47.491] [INFO   ] thread Thread-0wip4
[13:00:47.491] [INFO   ] creat AI step 10 
