[14:44:57.991] [INFO   ] thread main starting.
[14:44:57.999] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:44:58.001] [SEVERE ] configuration file was loaded from resources directory.
[14:44:58.634] [INFO   ] thread dealer starting.
[14:44:58.635] [INFO   ] thread dealer starting.
[14:44:58.636] [INFO   ] thread Thread-0 starting.
[14:44:58.637] [INFO   ] creat AI step 1 
[14:44:58.637] [INFO   ] thread computer-0 starting.
[14:44:58.637] [INFO   ] creat AI step 2 
[14:44:58.638] [INFO   ] creat AI step 3 
[14:44:58.638] [INFO   ] thread Thread-0wip1
[14:44:58.638] [INFO   ] thread Thread-1 starting.
[14:44:58.638] [INFO   ] creat AI step 7 
[14:44:58.640] [INFO   ] thread Thread-0wip2
[14:44:58.641] [INFO   ] creat AI step 1 
[14:44:58.640] [INFO   ] AI key pressed step 1 
[14:44:58.641] [INFO   ] thread computer-1 starting.
[14:44:58.641] [INFO   ] thread Thread-0wip3
[14:44:58.641] [INFO   ] creat AI step 2 
[14:44:58.641] [INFO   ] AI key pressed step 2 
[14:44:58.641] [INFO   ] thread Thread-0wip4
[14:44:58.642] [INFO   ] KP step 1computer-0
[14:44:58.642] [SEVERE ] updating countdown to 60000
[14:44:58.641] [INFO   ] thread Thread-1wip1
[14:44:58.641] [INFO   ] creat AI step 3 
[14:44:58.642] [INFO   ] thread Thread-1wip2
[14:44:58.642] [INFO   ] KP step 10computer-0
[14:44:58.642] [INFO   ] thread Thread-1wip3
[14:44:58.642] [INFO   ] AI key pressed step 3, random slot: 11
[14:44:58.642] [INFO   ] thread Thread-1wip4
[14:44:58.644] [INFO   ] creat AI step 8 
[14:44:58.644] [INFO   ] creat AI step 7 
[14:44:58.644] [INFO   ] creat AI step 9 
[14:44:58.644] [INFO   ] AI key pressed step 1 
[14:44:58.644] [INFO   ] thread Thread-0wip5
[14:44:58.644] [INFO   ] AI key pressed step 2 
[14:44:58.645] [INFO   ] KP step 1computer-1
[14:44:58.645] [INFO   ] KP step 10computer-1
[14:44:58.644] [INFO   ] thread Thread-0wip3
